,husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,expersq,nwifeinc,inlf,hrwage,lwage
4975,51,0.0,470,14,0,0,40,0,440.0,44,0,13,0,0.0,37500.0,31,25,0,40.0,625,14.62,1,11.0,2.3978953
4976,32,,0,11,0,1,0,0,0.0,32,0,9,1,,3000.0,15,17,1,0.0,289,3.0,0,,
4977,41,,0,16,0,0,50,0,400.0,59,0,12,0,0.0,0.0,19,41,0,35.0,1681,0.0,1,11.428572,2.4361165
4978,59,,0,18,0,0,50,0,300.0,41,0,16,0,0.0,112500.0,35,19,0,50.0,361,96.9,1,6.0,1.7917595
4979,21,0.0,230,12,0,0,43,0,237.0,20,0,12,0,0.0,11500.0,3,2,0,40.0,4,0.0,1,5.925,1.7791808
4980,38,,0,16,0,0,40,1,0.0,36,0,16,0,,112500.0,16,14,0,0.0,196,112.5,0,,
4981,50,,0,12,0,0,0,0,0.0,48,0,12,0,,32500.0,32,30,0,0.0,900,32.5,0,,
4982,24,0.0,452,12,0,0,40,0,0.0,20,0,12,0,,27500.0,6,2,1,0.0,4,27.5,0,,
4983,36,1.0,900,16,0,0,60,1,360.0,35,0,16,0,1.0,112500.0,14,13,0,27.0,169,93.78,1,13.333333,2.5902672
4984,46,0.0,700,16,0,0,40,1,150.0,46,0,16,0,0.0,32500.0,24,24,0,15.0,576,24.7,1,10.0,2.3025851
4985,40,,0,15,0,0,72,1,540.0,39,0,15,0,1.0,45000.0,19,18,0,40.0,324,16.92,1,13.5,2.6026897
4986,32,,0,12,0,0,60,1,400.0,34,0,16,0,1.0,32500.0,14,12,0,45.0,144,11.7,1,8.888889,2.184802
4987,44,0.0,180,16,0,1,32,0,0.0,25,0,16,1,,17500.0,22,3,1,0.0,9,17.5,0,,
4988,43,0.0,100,14,0,1,20,0,600.0,45,0,18,0,1.0,32500.0,23,21,0,25.0,441,1.3,1,24.0,3.1780539
4989,47,,0,18,0,0,90,0,680.0,35,0,13,0,0.0,32500.0,23,16,1,40.0,256,0.0,1,17.0,2.8332133
4990,52,0.0,850,18,0,0,38,0,0.0,59,0,12,0,,45000.0,28,41,0,0.0,1681,45.0,0,,
4991,44,0.0,575,12,0,0,73,1,214.0,36,0,12,0,0.0,37500.0,26,18,0,40.0,324,26.372,1,5.35,1.6770965
4992,37,1.0,1092,12,0,0,44,0,0.0,32,0,14,0,,55000.0,19,12,1,0.0,144,55.0,0,,
4993,40,0.0,409,13,0,0,40,0,0.0,37,0,12,0,,27500.0,21,19,1,0.0,361,27.5,0,,
4994,40,0.0,415,12,0,1,40,0,0.0,37,0,12,1,,22500.0,22,19,1,0.0,361,22.5,0,,
4995,43,0.0,385,16,0,0,40,1,543.0,40,0,18,0,0.0,55000.0,21,16,0,40.0,256,26.764,1,13.575,2.6082299
4996,53,0.0,700,12,0,0,50,0,0.0,52,0,12,0,,0.0,35,34,0,0.0,1156,0.0,0,,
4997,54,0.0,300,12,0,0,50,0,0.0,54,0,12,0,,27500.0,36,36,0,0.0,1296,27.5,0,,
4998,30,1.0,500,16,1,0,48,0,248.0,28,1,15,0,0.0,32500.0,8,7,1,40.0,49,19.604,1,6.2,1.8245493
4999,41,,0,18,0,0,40,1,0.0,32,0,16,0,,22500.0,17,10,0,0.0,100,22.5,0,,
5000,59,,0,10,0,0,0,0,0.0,55,0,12,0,,13750.0,43,37,0,0.0,1369,13.75,0,,
5001,55,0.0,547,12,0,0,40,0,0.0,53,0,14,0,,27500.0,37,33,0,0.0,1089,27.5,0,,
5002,59,0.0,461,12,0,0,40,0,229.0,53,0,12,0,0.0,32500.0,41,35,0,35.0,1225,20.592,1,6.542857,1.878374
5003,46,1.0,1150,18,0,0,35,1,600.0,43,0,18,0,1.0,112500.0,22,19,0,25.0,361,81.3,1,24.0,3.1780539
5004,41,0.0,513,13,0,0,50,1,546.0,41,0,12,0,0.0,55000.0,22,23,0,40.0,529,26.608,1,13.65,2.6137395
5005,33,0.0,800,16,0,0,40,0,900.0,27,0,16,0,0.0,67500.0,11,5,0,50.0,25,20.7,1,18.0,2.8903718
5006,40,0.0,750,16,0,0,45,0,0.0,39,0,18,0,,0.0,18,15,1,0.0,225,0.0,0,,
5007,40,1.0,400,17,0,0,40,0,500.0,37,0,18,0,1.0,67500.0,17,13,1,40.0,169,41.5,1,12.5,2.5257287
5008,36,0.0,380,12,0,1,40,0,504.0,35,0,14,1,0.0,0.0,18,15,1,0.0,225,0.0,0,,
5009,38,0.0,393,12,0,0,40,0,130.0,29,0,12,0,0.0,22500.0,20,11,1,40.0,121,15.74,1,3.25,1.178655
5010,72,,0,3,1,0,0,0,0.0,43,0,10,0,,8750.0,63,27,0,0.0,729,8.75,0,,
5011,60,,0,14,0,0,0,0,520.0,59,0,16,0,0.0,112500.0,40,37,0,56.0,1369,85.46,1,9.285714,2.228477
5012,35,0.0,1200,17,0,0,70,0,0.0,35,0,16,0,,55000.0,12,13,1,0.0,169,55.0,0,,
5013,34,0.0,500,12,0,0,50,0,240.0,32,0,14,0,0.0,32500.0,16,12,1,28.0,144,20.02,1,8.571428,2.1484344
5014,30,0.0,680,12,0,0,35,0,350.0,32,0,12,0,0.0,55000.0,12,14,0,40.0,196,36.8,1,8.75,2.1690538
5015,31,0.0,1923,18,0,0,40,0,865.0,36,0,16,0,0.0,112500.0,7,14,1,35.0,196,67.52,1,24.714285,3.2073815
5016,51,1.0,700,18,0,0,60,0,475.0,52,0,12,0,1.0,67500.0,27,34,0,40.0,1156,42.8,1,11.875,2.4744353
5017,46,1.0,1000,12,0,1,90,1,0.0,42,0,12,1,,55000.0,28,24,0,0.0,576,55.0,0,,
5018,46,1.0,1000,12,0,1,90,1,0.0,42,0,12,1,,55000.0,28,24,0,0.0,576,55.0,0,,
5019,33,0.0,700,17,1,0,40,0,480.0,33,1,16,0,0.0,27500.0,10,11,0,45.0,121,2.54,1,10.666667,2.3671236
5020,49,0.0,1154,18,0,0,40,1,284.0,42,0,12,0,0.0,67500.0,25,24,0,40.0,576,52.732,1,7.1,1.9600948
5021,28,0.0,152,10,0,0,20,0,0.0,27,0,9,0,,11500.0,12,12,1,0.0,144,11.5,0,,
5022,45,0.0,600,12,0,0,55,1,312.0,39,0,12,0,0.0,45000.0,27,21,0,40.0,441,28.776,1,7.8,2.0541236
5023,39,0.0,300,12,0,0,70,1,175.0,36,0,13,0,0.0,22500.0,21,17,0,16.0,289,13.4,1,10.9375,2.3921974
5024,27,0.0,320,12,0,0,40,0,356.0,38,0,12,0,0.0,45000.0,9,20,0,40.0,400,26.488,1,8.9,2.1860511
5025,39,,0,16,0,0,40,0,0.0,32,0,14,0,,13750.0,17,12,1,0.0,144,13.75,0,,
5026,24,,0,9,0,1,0,0,0.0,27,0,9,1,,3000.0,9,12,1,0.0,144,3.0,0,,
5027,45,1.0,400,12,0,0,40,1,256.0,42,0,12,0,1.0,27500.0,27,24,0,28.0,576,14.188,1,9.142858,2.2129729
5028,50,0.0,400,4,0,1,50,0,0.0,55,0,5,1,,45000.0,40,44,0,0.0,1936,45.0,0,,
5029,52,0.0,907,14,0,0,40,1,1000.0,50,0,12,0,0.0,67500.0,32,32,0,40.0,1024,15.5,1,25.0,3.218876
5030,26,0.0,250,10,0,0,40,0,0.0,24,0,9,0,,3000.0,10,9,1,0.0,81,3.0,0,,
5031,55,0.0,962,16,0,0,40,0,0.0,46,0,16,0,,0.0,33,24,0,0.0,576,0.0,0,,
5032,32,0.0,430,12,0,0,40,0,356.0,33,0,14,0,1.0,37500.0,14,13,1,40.0,169,18.988,1,8.9,2.1860511
5033,32,0.0,430,12,0,0,40,0,356.0,33,0,14,0,1.0,37500.0,14,13,1,40.0,169,18.988,1,8.9,2.1860511
5034,40,,0,14,0,0,40,0,254.0,29,0,13,0,0.0,45000.0,20,10,1,10.0,100,31.792,1,25.4,3.234749
5035,54,,0,12,0,0,40,0,0.0,54,0,12,0,,22500.0,36,36,0,0.0,1296,22.5,0,,
5036,27,0.0,708,12,0,0,53,0,0.0,27,0,12,0,,32500.0,9,9,1,0.0,81,32.5,0,,
5037,50,0.0,471,11,0,0,60,0,400.0,44,0,12,0,0.0,37500.0,33,26,0,84.0,676,16.7,1,4.7619047,1.5606477
5038,39,0.0,615,12,0,0,60,1,150.0,30,0,12,0,0.0,32500.0,21,12,0,25.0,144,24.7,1,6.0,1.7917595
5039,43,0.0,280,12,0,0,70,1,280.0,40,0,9,0,0.0,27500.0,25,25,0,40.0,625,12.94,1,7.0,1.9459101
5040,52,,0,14,0,0,60,0,0.0,53,0,2,0,,112500.0,32,45,0,0.0,2025,112.5,0,,
5041,62,,0,13,0,0,0,0,0.0,59,0,13,0,,0.0,43,40,0,0.0,1600,0.0,0,,
5042,59,0.0,588,12,0,0,50,0,0.0,59,0,12,0,,32500.0,41,41,0,0.0,1681,32.5,0,,
5043,32,0.0,190,12,0,0,40,0,240.0,32,0,12,0,0.0,37500.0,14,14,1,40.0,196,25.02,1,6.0,1.7917595
5044,45,0.0,485,6,0,1,32,1,0.0,50,0,6,1,,27500.0,33,38,0,0.0,1444,27.5,0,,
5045,43,,0,14,0,0,45,0,170.0,41,0,12,0,0.0,32500.0,23,23,0,54.0,529,23.66,1,3.148148,1.1468143
5046,53,1.0,538,10,0,0,0,0,0.0,51,0,10,0,,6250.0,37,35,0,0.0,1225,6.25,0,,
5047,40,0.0,300,12,0,0,40,1,170.0,34,0,12,0,0.0,13750.0,22,16,0,40.0,256,4.91,1,4.25,1.446919
5048,60,,0,16,0,0,35,0,938.0,59,0,17,0,0.0,112500.0,38,36,0,40.0,1296,63.724,1,23.45,3.1548705
5049,35,,0,18,0,0,96,0,0.0,36,0,16,0,,112500.0,11,14,1,0.0,196,112.5,0,,
5050,71,,0,6,0,0,0,0,0.0,58,0,12,0,,8750.0,59,40,0,0.0,1600,8.75,0,,
5051,33,0.0,200,12,0,1,20,1,60.0,40,0,12,1,0.0,8750.0,15,22,0,56.0,484,5.63,1,1.0714285,0.06899284
5052,37,0.0,520,18,1,0,40,0,362.0,36,1,16,0,0.0,3000.0,13,14,1,40.0,196,0.0,1,9.05,2.2027647
5053,54,1.0,830,17,0,0,52,0,0.0,51,0,12,0,,45000.0,31,33,0,0.0,1089,45.0,0,,
5054,28,0.0,750,16,0,0,40,0,225.0,27,0,16,0,0.0,55000.0,6,5,1,24.0,25,43.3,1,9.375,2.2380466
5055,37,0.0,360,12,0,0,40,0,288.0,30,0,14,0,0.0,55000.0,19,10,0,40.0,100,40.024,1,7.2,1.974081
5056,25,,0,12,0,0,70,0,360.0,24,0,13,0,0.0,13750.0,7,5,0,60.0,25,0.0,1,6.0,1.7917595
5057,27,0.0,476,12,0,0,40,0,240.0,27,0,12,0,0.0,45000.0,9,9,0,40.0,81,32.52,1,6.0,1.7917595
5058,49,1.0,88,9,0,1,40,1,395.0,34,0,12,0,0.0,37500.0,34,16,0,40.0,256,16.96,1,9.875,2.2900064
5059,64,,0,12,0,0,0,0,350.0,59,0,12,0,1.0,0.0,46,41,0,40.0,1681,0.0,1,8.75,2.1690538
5060,46,1.0,486,14,0,0,40,1,0.0,39,0,10,0,,37500.0,26,23,0,0.0,529,37.5,0,,
5061,42,,0,12,0,0,0,1,200.0,42,0,12,0,0.0,17500.0,24,24,0,40.0,576,7.1,1,5.0,1.609438
5062,55,0.0,360,12,0,0,40,1,612.0,45,0,12,0,0.0,55000.0,37,27,0,40.0,729,23.176,1,15.3,2.7278528
5063,41,1.0,540,16,1,0,40,1,220.0,38,1,12,0,0.0,17500.0,19,20,0,40.0,400,6.06,1,5.5,1.704748
5064,45,,0,12,0,0,0,1,350.0,38,0,12,0,0.0,37500.0,27,20,0,44.0,400,19.3,1,7.9545455,2.0737436
5065,33,0.0,400,16,0,0,40,1,300.0,30,0,14,0,0.0,32500.0,11,10,0,40.0,100,16.9,1,7.5,2.014903
5066,36,1.0,520,16,0,0,40,0,329.0,32,0,17,0,0.0,55000.0,14,9,1,16.0,81,37.892,1,20.5625,3.023469
5067,36,1.0,520,16,0,0,40,0,329.0,32,0,17,0,0.0,55000.0,14,9,1,16.0,81,37.892,1,20.5625,3.023469
5068,20,0.0,170,12,0,0,40,0,0.0,20,0,11,0,,3000.0,2,3,1,0.0,9,3.0,0,,
5069,27,,0,12,0,0,0,0,190.0,25,0,12,0,0.0,3000.0,9,7,1,40.0,49,0.0,1,4.75,1.5581446
5070,41,1.0,600,17,0,0,40,1,0.0,42,0,16,0,,32500.0,18,20,0,0.0,400,32.5,0,,
5071,35,1.0,597,13,0,0,45,1,420.0,32,0,12,0,1.0,55000.0,16,14,0,40.0,196,33.16,1,10.5,2.3513753
5072,24,0.0,500,13,0,0,40,0,184.0,28,0,12,0,0.0,27500.0,5,10,1,40.0,100,17.932,1,4.6,1.5260563
5073,51,,0,8,0,0,0,0,250.0,45,0,12,0,0.0,32500.0,37,27,0,40.0,729,19.5,1,6.25,1.8325815
5074,62,,0,11,0,1,0,0,0.0,47,0,8,1,,37500.0,45,33,0,0.0,1089,37.5,0,,
5075,38,0.0,450,18,1,0,40,0,200.0,30,1,15,0,0.0,27500.0,14,9,1,40.0,81,17.1,1,5.0,1.609438
5076,41,1.0,600,13,0,1,40,0,0.0,31,0,12,0,,45000.0,22,13,1,0.0,169,45.0,0,,
5077,47,,0,12,0,0,0,0,0.0,45,0,10,0,,8750.0,29,29,0,0.0,841,8.75,0,,
5078,34,,0,7,0,0,0,0,112.0,31,0,12,0,0.0,22500.0,21,13,1,21.0,169,16.676,1,5.3333335,1.6739764
5079,27,0.0,460,13,0,0,0,0,500.0,25,0,17,0,0.0,55000.0,8,2,0,40.0,4,29.0,1,12.5,2.5257287
5080,59,1.0,1923,12,0,0,40,0,0.0,49,0,12,0,,37500.0,41,31,0,0.0,961,37.5,0,,
5081,37,0.0,850,12,0,0,40,0,0.0,32,0,12,0,,0.0,19,14,1,0.0,196,0.0,0,,
5082,33,0.0,1200,12,0,0,58,1,220.0,31,0,15,0,0.0,55000.0,15,10,0,40.0,100,43.56,1,5.5,1.704748
5083,41,,0,12,0,0,48,0,0.0,40,0,10,0,,8750.0,23,24,0,0.0,576,8.75,0,,
5084,66,0.0,280,12,0,0,40,0,0.0,57,0,13,0,,17500.0,48,38,0,0.0,1444,17.5,0,,
5085,43,0.0,400,18,0,0,40,1,400.0,47,0,16,0,1.0,45000.0,19,25,0,40.0,625,24.2,1,10.0,2.3025851
5086,61,,0,12,0,0,0,0,0.0,52,0,14,0,,45000.0,43,32,0,0.0,1024,45.0,0,,
5087,29,0.0,325,16,0,0,40,0,450.0,27,0,16,0,0.0,45000.0,7,5,0,40.0,25,21.6,1,11.25,2.4203682
5088,31,0.0,372,12,0,0,48,0,275.0,25,0,14,0,0.0,37500.0,13,5,1,35.0,25,23.2,1,7.857143,2.061423
5089,31,1.0,602,12,0,0,54,1,304.0,33,0,12,0,0.0,45000.0,13,15,0,50.0,225,29.192,1,6.08,1.8050047
5090,31,0.0,280,11,0,0,45,1,0.0,44,0,12,0,,22500.0,14,26,0,0.0,676,22.5,0,,
5091,55,,0,2,0,0,0,1,0.0,49,0,7,0,,6250.0,47,36,0,0.0,1296,6.25,0,,
5092,46,0.0,827,16,0,0,55,1,600.0,44,0,12,0,0.0,0.0,24,26,0,40.0,676,0.0,1,15.0,2.7080503
5093,54,,0,12,0,0,40,0,300.0,42,0,17,0,0.0,45000.0,36,19,0,40.0,361,29.4,1,7.5,2.014903
5094,44,0.0,1300,18,0,0,40,0,0.0,40,0,18,0,,112500.0,20,16,1,0.0,256,112.5,0,,
5095,29,1.0,540,13,1,0,40,0,200.0,28,1,12,0,0.0,32500.0,10,10,0,25.0,100,22.1,1,8.0,2.0794415
5096,48,1.0,706,12,0,0,45,0,385.0,46,0,12,0,0.0,67500.0,30,28,0,45.0,784,47.48,1,8.555555,2.146581
5097,24,0.0,42,13,0,0,10,0,0.0,23,0,14,0,,8750.0,5,3,1,0.0,9,8.75,0,,
5098,44,0.0,200,12,0,0,0,0,210.0,55,0,9,0,0.0,0.0,26,40,0,40.0,1600,0.0,1,5.25,1.658228
5099,43,1.0,600,12,0,0,40,1,36.0,42,0,13,0,0.0,32500.0,25,23,0,7.0,529,30.628,1,5.142857,1.6376088
5100,32,0.0,673,16,0,0,60,0,128.0,33,0,12,0,0.0,3000.0,10,15,1,16.0,225,0.0,1,8.0,2.0794415
5101,35,,0,12,0,0,50,0,0.0,28,0,13,0,,32500.0,17,9,1,0.0,81,32.5,0,,
5102,38,0.0,1200,15,0,0,0,0,900.0,32,0,12,0,0.0,112500.0,17,14,0,40.0,196,65.7,1,22.5,3.1135154
5103,49,1.0,890,12,0,0,60,0,100.0,48,0,12,0,1.0,45000.0,31,30,0,20.0,900,39.8,1,5.0,1.609438
5104,26,0.0,460,16,0,0,42,0,85.0,26,0,16,0,0.0,17500.0,4,4,1,16.0,16,13.08,1,5.3125,1.6700625
5105,36,0.0,180,12,0,0,40,0,0.0,29,0,12,0,,11500.0,18,11,1,0.0,121,11.5,0,,
5106,22,0.0,167,14,0,0,38,0,154.0,18,0,12,0,0.0,11500.0,2,0,1,32.0,0,3.492,1,4.8125,1.5712167
5107,31,0.0,361,12,0,0,50,0,190.0,30,0,12,0,0.0,13750.0,13,12,1,35.0,144,3.87,1,5.428571,1.691676
5108,38,0.0,400,14,0,0,40,1,250.0,38,0,14,0,0.0,112500.0,18,18,0,40.0,324,99.5,1,6.25,1.8325815
5109,58,,0,10,0,0,0,0,284.0,53,0,11,0,1.0,32500.0,42,36,0,40.0,1296,17.732,1,7.1,1.9600948
5110,66,,0,8,1,0,0,0,0.0,58,1,10,0,,37500.0,52,42,0,0.0,1764,37.5,0,,
5111,50,0.0,200,12,0,0,21,0,93.0,50,0,12,0,0.0,11500.0,32,32,0,24.0,1024,6.664,1,3.875,1.3545457
5112,65,0.0,72,12,0,0,15,0,65.0,59,0,11,0,0.0,13750.0,47,42,0,12.0,1764,10.37,1,5.4166665,1.6894805
5113,72,,0,12,0,0,0,0,0.0,59,0,12,0,,13750.0,54,41,0,0.0,1681,13.75,0,,
5114,22,0.0,225,10,0,1,48,0,0.0,22,0,8,1,,13750.0,6,8,1,0.0,64,13.75,0,,
5115,30,0.0,200,9,0,0,60,1,0.0,32,0,12,0,,6250.0,15,14,0,0.0,196,6.25,0,,
5116,36,0.0,270,12,0,0,40,1,0.0,38,0,13,0,,27500.0,18,19,0,0.0,361,27.5,0,,
5117,30,0.0,318,12,0,0,47,0,260.0,26,0,12,0,0.0,32500.0,12,8,1,0.0,64,18.98,0,,
5118,37,,0,16,0,0,0,0,0.0,36,0,18,0,,67500.0,15,12,0,0.0,144,67.5,0,,
5119,37,0.0,440,12,0,0,40,0,280.0,33,0,12,0,0.0,45000.0,19,15,0,0.0,225,30.44,0,,
5120,25,0.0,170,11,0,0,40,0,0.0,26,0,12,0,,6250.0,8,8,1,0.0,64,6.25,0,,
5121,36,1.0,456,13,0,0,52,1,160.0,35,0,12,0,1.0,32500.0,17,17,0,20.0,289,24.18,1,8.0,2.0794415
5122,30,,0,18,0,0,40,0,0.0,29,0,16,0,,67500.0,6,7,1,0.0,49,67.5,0,,
5123,76,,0,16,0,0,0,0,0.0,41,0,14,0,,112500.0,54,21,0,0.0,441,112.5,0,,
5124,27,,0,10,0,0,0,0,0.0,27,0,12,0,,17500.0,11,9,1,0.0,81,17.5,0,,
5125,37,0.0,188,9,0,1,60,0,0.0,36,0,9,1,,22500.0,22,21,1,0.0,441,22.5,0,,
5126,28,,0,12,0,0,50,0,200.0,27,0,16,0,0.0,45000.0,10,5,1,16.0,25,34.6,1,12.5,2.5257287
5127,39,,0,9,0,0,30,1,119.0,39,0,12,0,0.0,11500.0,24,21,0,25.0,441,5.312,1,4.76,1.5602477
5128,50,,0,13,0,0,0,1,300.0,47,0,12,0,0.0,45000.0,31,29,0,35.0,841,29.4,1,8.571428,2.1484344
5129,23,0.0,338,12,0,0,40,0,240.0,20,0,10,0,0.0,17500.0,5,4,1,40.0,16,5.02,1,6.0,1.7917595
5130,52,0.0,244,12,0,0,40,0,223.0,48,0,12,0,0.0,32500.0,34,30,0,0.0,900,20.904,0,,
5131,29,0.0,433,12,0,0,52,0,0.0,27,0,11,0,,27500.0,11,10,1,0.0,100,27.5,0,,
5132,42,1.0,520,12,0,0,40,0,240.0,41,0,12,0,0.0,32500.0,24,23,0,0.0,529,20.02,0,,
5133,29,0.0,515,14,0,0,55,0,250.0,29,0,14,0,0.0,37500.0,9,9,0,40.0,81,24.5,1,6.25,1.8325815
5134,28,0.0,420,16,0,0,50,0,175.0,23,0,15,0,0.0,37500.0,6,2,1,35.0,4,28.4,1,5.0,1.609438
5135,61,,0,14,0,0,21,0,0.0,56,0,15,0,,55000.0,41,35,0,0.0,1225,55.0,0,,
5136,38,0.0,220,10,0,0,40,1,185.0,32,0,12,0,0.0,17500.0,22,14,0,35.0,196,7.88,1,5.285714,1.6650077
5137,56,0.0,750,17,0,0,40,0,275.0,54,0,16,0,0.0,45000.0,33,32,0,40.0,1024,30.7,1,6.875,1.9278916
5138,31,0.0,500,16,0,0,66,0,600.0,32,0,16,0,0.0,55000.0,9,10,0,40.0,100,23.8,1,15.0,2.7080503
5139,33,1.0,870,12,0,0,40,0,305.0,31,0,12,0,1.0,0.0,15,13,1,0.0,169,0.0,0,,
5140,37,0.0,1000,16,0,0,40,0,0.0,37,0,17,0,,55000.0,15,14,1,0.0,196,55.0,0,,
5141,44,0.0,600,11,0,0,40,1,0.0,30,0,12,1,,55000.0,27,12,0,0.0,144,55.0,0,,
5142,57,,0,8,0,0,0,1,162.0,50,0,8,0,0.0,17500.0,43,36,0,35.0,1296,9.076,1,4.6285715,1.5322483
5143,40,0.0,100,10,0,0,48,0,200.0,37,0,12,0,0.0,3000.0,24,19,1,40.0,361,0.0,1,5.0,1.609438
5144,51,1.0,640,12,0,0,40,0,228.0,50,0,12,0,0.0,67500.0,33,32,0,25.0,1024,55.644,1,9.12,2.2104697
5145,33,0.0,520,12,0,0,40,1,200.0,42,0,12,0,0.0,27500.0,15,24,0,40.0,576,17.1,1,5.0,1.609438
5146,38,0.0,1000,18,0,0,50,0,1000.0,31,0,18,0,0.0,55000.0,14,7,0,50.0,49,3.0,1,20.0,2.9957323
5147,39,1.0,443,11,0,0,40,0,443.0,38,0,12,0,1.0,45000.0,22,20,1,40.0,400,21.964,1,11.075,2.4046903
5148,52,,0,14,0,0,60,0,0.0,50,0,12,0,,112500.0,32,32,0,0.0,1024,112.5,0,,
5149,55,0.0,1923,16,0,0,50,1,0.0,40,0,16,0,,112500.0,33,18,0,0.0,324,112.5,0,,
5150,49,0.0,270,10,0,0,84,0,0.0,46,0,11,0,,3000.0,33,29,0,0.0,841,3.0,0,,
5151,45,1.0,680,16,1,0,40,1,520.0,49,1,14,0,1.0,67500.0,23,29,0,40.0,841,40.46,1,13.0,2.5649493
5152,34,,0,12,0,0,0,0,326.0,31,0,12,0,1.0,27500.0,16,13,1,40.0,169,10.548,1,8.15,2.098018
5153,31,0.0,330,12,0,0,55,0,54.0,26,0,12,0,0.0,13750.0,13,8,1,36.0,64,10.942,1,1.5,0.4054651
5154,39,0.0,252,12,1,0,43,1,0.0,35,0,12,0,,11500.0,21,17,0,0.0,289,11.5,0,,
5155,34,0.0,600,12,0,0,40,0,175.0,31,0,12,0,0.0,45000.0,16,13,1,25.0,169,35.9,1,7.0,1.9459101
5156,55,0.0,800,18,0,0,50,1,125.0,39,0,17,0,0.0,45000.0,31,16,0,40.0,256,38.5,1,3.125,1.1394343
5157,41,0.0,800,12,0,0,40,1,0.0,34,0,10,0,,55000.0,23,18,0,0.0,324,55.0,0,,
5158,59,1.0,800,12,0,0,40,1,0.0,41,1,12,0,,55000.0,41,23,0,0.0,529,55.0,0,,
5159,43,0.0,540,12,0,0,40,0,110.0,48,0,9,0,0.0,11500.0,25,33,0,32.0,1089,5.78,1,3.4375,1.2347444
5160,53,1.0,260,10,1,0,40,1,0.0,55,1,12,0,,22500.0,37,37,0,0.0,1369,22.5,0,,
5161,42,0.0,311,16,0,0,70,0,220.0,35,0,12,0,0.0,27500.0,20,17,1,32.0,289,16.06,1,6.875,1.9278916
5162,44,0.0,1080,15,0,0,99,1,0.0,41,0,15,0,,0.0,23,20,0,0.0,400,0.0,0,,
5163,35,0.0,500,12,0,0,65,1,0.0,32,0,12,0,,22500.0,17,14,0,0.0,196,22.5,0,,
5164,45,0.0,617,12,0,0,40,1,400.0,41,0,14,0,1.0,45000.0,27,21,0,40.0,441,24.2,1,10.0,2.3025851
5165,44,1.0,558,12,0,0,50,1,250.0,38,0,12,0,0.0,45000.0,26,20,0,30.0,400,32.0,1,8.333333,2.1202636
5166,43,0.0,865,15,0,0,45,1,654.0,45,0,18,0,1.0,67500.0,22,21,0,45.0,441,33.492,1,14.533334,2.676445
5167,64,1.0,600,8,0,0,44,0,0.0,55,0,0,0,,55000.0,50,49,0,0.0,2401,55.0,0,,
5168,26,0.0,400,12,0,0,60,0,200.0,31,0,12,0,0.0,22500.0,8,13,0,35.0,169,12.1,1,5.714286,1.7429693
5169,50,0.0,320,9,0,0,40,0,450.0,51,0,12,0,1.0,37500.0,35,33,0,50.0,1089,14.1,1,9.0,2.1972246
5170,55,0.0,329,14,0,0,32,1,720.0,48,0,18,0,1.0,45000.0,35,24,0,45.0,576,7.56,1,16.0,2.7725887
5171,34,,0,17,0,0,70,0,250.0,32,0,16,0,1.0,45000.0,11,10,1,36.0,100,32.0,1,6.9444447,1.937942
5172,41,0.0,800,17,0,0,45,0,63.0,41,0,14,0,0.0,37500.0,18,21,1,12.0,441,34.224,1,5.25,1.658228
5173,43,0.0,999,18,0,0,45,0,1119.0,44,0,18,0,0.0,112500.0,19,20,0,45.0,400,54.312,1,24.866667,3.2135282
5174,47,,0,12,0,0,40,1,397.0,44,0,12,0,1.0,67500.0,29,26,0,40.0,676,46.856,1,9.925,2.2950568
5175,46,0.0,500,12,0,0,55,1,400.0,45,0,13,0,0.0,0.0,28,26,0,0.0,676,0.0,0,,
5176,27,0.0,260,6,0,1,40,0,0.0,24,0,11,1,,11500.0,15,7,1,0.0,49,11.5,0,,
5177,48,0.0,516,15,0,0,48,0,0.0,56,0,18,0,,22500.0,27,32,0,0.0,1024,22.5,0,,
5178,51,,0,18,0,0,40,0,0.0,31,0,12,0,,3000.0,27,13,0,0.0,169,3.0,0,,
5179,29,0.0,210,8,0,1,38,0,210.0,27,0,9,1,0.0,8750.0,15,12,1,40.0,144,0.0,1,5.25,1.658228
5180,62,0.0,180,3,0,1,40,1,0.0,45,0,10,1,,13750.0,53,29,0,0.0,841,13.75,0,,
5181,38,0.0,320,10,0,1,40,1,42.0,39,0,12,1,0.0,17500.0,22,21,0,8.0,441,15.316,1,5.25,1.658228
5182,52,0.0,393,13,0,0,40,0,0.0,51,0,14,0,,13750.0,33,31,0,0.0,961,13.75,0,,
5183,62,,0,11,0,0,60,0,231.0,59,0,14,0,0.0,45000.0,45,39,0,15.0,1521,32.988,1,15.4,2.7343674
5184,34,0.0,280,12,0,0,40,0,90.0,33,0,12,0,0.0,17500.0,16,15,1,20.0,225,12.82,1,4.5,1.5040774
5185,58,,0,12,0,0,0,0,366.0,53,0,12,0,0.0,45000.0,40,35,0,25.0,1225,25.968,1,14.64,2.6837575
5186,40,0.0,900,10,0,0,40,0,280.0,38,0,11,0,0.0,45000.0,24,21,1,0.0,441,30.44,0,,
5187,61,,0,10,0,0,36,0,451.0,48,0,10,0,0.0,45000.0,45,32,0,48.0,1024,21.548,1,9.395833,2.2402663
5188,34,0.0,280,14,0,0,40,1,0.0,31,0,12,0,,17500.0,14,13,0,0.0,169,17.5,0,,
