,e401k,inc,marr,male,age,fsize,nettfa,p401k,pira,incsq,agesq
8627,0,15.384,0,0,38,1,0.1,0,0,236.66745,1444
8628,1,27.582,0,0,33,2,9.7,0,0,760.7668,1089
8629,0,27.735,1,0,40,4,0.899,0,0,769.2303,1600
8630,1,23.235,0,1,31,1,0.8,0,0,539.86523,961
8631,0,49.026,1,0,25,3,12.633,0,0,2403.5488,625
8632,0,18.153,1,0,49,4,0.0,0,0,329.5314,2401
8633,0,40.011,1,0,51,2,4.499,0,0,1600.8802,2601
8634,1,48.0,1,0,46,4,241.442,1,1,2304.0,2116
8635,0,17.1,0,0,28,3,0.8,0,0,292.41,784
8636,0,20.67,0,1,29,1,0.499,0,0,427.2489,841
8637,0,39.42,1,0,38,4,0.049,0,0,1553.9363,1444
8638,1,18.726,0,0,42,4,-0.6,0,0,350.66306,1764
8639,0,55.752,0,0,55,2,28.3,0,1,3108.2854,3025
8640,1,19.152,0,0,48,2,0.6,0,0,366.79913,2304
8641,1,30.381,1,0,28,3,1.4,1,0,923.0052,784
8642,0,16.8,0,1,30,1,0.0,0,0,282.23996,900
8643,0,22.8,0,0,39,3,-0.98,0,0,519.83997,1521
8644,0,19.89,0,1,33,1,0.0,0,0,395.61206,1089
8645,1,36.63,1,0,49,4,-9.165,0,1,1341.757,2401
8646,1,50.145,1,0,39,6,11.29,1,0,2514.521,1521
8647,1,33.852,1,0,44,5,24.335,0,0,1145.958,1936
8648,0,34.299,0,0,43,2,-0.334,0,0,1176.4214,1849
8649,0,11.631,1,0,27,5,0.0,0,0,135.28015,729
8650,0,17.424,1,0,39,6,0.013,0,0,303.59576,1521
8651,0,41.352,1,0,45,4,85.3,0,0,1709.988,2025
8652,0,18.132,1,0,57,4,-0.661,0,0,328.7694,3249
8653,1,46.5,1,1,32,2,46.15,1,1,2162.25,1024
8654,0,56.334,1,0,41,3,-3.875,0,0,3173.5195,1681
8655,1,58.05,1,0,43,2,103.3,1,1,3369.8025,1849
8656,0,37.692,1,0,25,3,-0.917,0,0,1420.687,625
8657,1,31.23,0,1,32,1,-0.875,1,0,975.31287,1024
8658,0,32.142,1,0,42,5,13.139,0,1,1033.108,1764
8659,1,36.459,1,0,26,4,30.9,1,0,1329.2587,676
8660,1,54.6,0,0,48,2,148.6,1,1,2981.16,2304
8661,0,19.704,0,1,40,1,27.5,0,0,388.24762,1600
8662,1,49.428,1,0,27,2,9.322,1,0,2443.1274,729
8663,0,38.73,1,0,55,2,34.798,0,1,1500.0128,3025
8664,0,15.45,0,0,59,1,3.999,0,0,238.7025,3481
8665,1,19.506,0,0,31,3,-2.25,1,0,380.48407,961
8666,0,22.05,0,0,33,2,9.645,0,0,486.20245,1089
8667,1,80.265,0,1,51,1,9.1,0,1,6442.47,2601
8668,1,23.409,0,0,29,1,1.049,1,0,547.9813,841
8669,1,50.232,0,0,49,1,8.0,1,0,2523.2537,2401
8670,0,43.341,1,1,52,2,50.02,0,1,1878.4423,2704
8671,0,24.0,0,1,36,1,0.0,0,0,576.0,1296
8672,0,25.494,0,0,32,1,1.635,0,0,649.94403,1024
8673,0,35.1,0,1,29,1,0.25,0,0,1232.0099,841
8674,0,18.846,0,0,25,1,3.9,0,0,355.17175,625
8675,0,20.505,0,1,44,1,1.12,0,0,420.455,1936
8676,0,36.468,0,0,42,5,0.3,0,0,1329.9149,1764
8677,0,70.65,1,0,40,4,25.0,0,1,4991.423,1600
8678,0,14.292,1,0,43,3,-0.55,0,0,204.26126,1849
8679,0,50.862,1,0,33,4,9.77,0,1,2586.943,1089
8680,1,30.645,0,0,47,3,1.256,0,0,939.116,2209
8681,1,25.497,0,0,58,3,0.0,0,0,650.097,3364
8682,0,29.475,0,1,42,5,1.7,0,0,868.77563,1764
8683,0,24.024,0,1,33,1,-0.13,0,0,577.1526,1089
8684,0,24.033,0,0,35,2,0.229,0,0,577.58514,1225
8685,1,62.652,0,1,30,1,34.0,1,0,3925.2732,900
8686,1,33.471,0,0,44,1,13.803,1,0,1120.3079,1936
8687,0,34.5,0,1,31,1,0.0,0,0,1190.25,961
8688,0,18.582,0,0,35,1,3.5,0,0,345.29074,1225
8689,0,39.339,1,0,64,2,-17.051,0,1,1547.557,4096
8690,0,19.86,0,1,31,1,0.7,0,0,394.41962,961
8691,0,46.815,1,1,41,3,3.8,0,1,2191.644,1681
8692,1,52.11,1,0,40,4,-12.509,1,1,2715.4521,1600
8693,0,36.945,1,0,32,4,0.55,0,0,1364.933,1024
8694,0,37.593,1,1,32,4,0.0,0,0,1413.2335,1024
8695,0,82.575,1,0,36,6,31.169,0,0,6818.63,1296
8696,0,39.975,1,0,55,2,40.199,0,1,1598.0005,3025
8697,1,38.835,1,0,44,2,7.504,0,0,1508.1571,1936
8698,0,13.32,1,0,31,4,1.699,0,0,177.4224,961
8699,1,20.208,1,0,56,2,39.323,0,1,408.36328,3136
8700,0,66.528,1,0,61,2,99.789,0,1,4425.9746,3721
8701,1,57.36,1,0,28,2,-1.456,0,0,3290.1697,784
8702,0,20.43,0,1,59,1,1.609,0,1,417.38492,3481
8703,0,17.7,1,0,26,2,-58.901,0,0,313.29004,676
8704,0,14.616,0,0,26,2,0.0,0,0,213.62746,676
8705,0,21.306,1,1,35,3,-4.116,0,0,453.94562,1225
8706,1,91.383,1,0,42,4,19.55,1,0,8350.854,1764
8707,0,38.112,0,0,37,3,-6.901,0,0,1452.5245,1369
8708,1,40.062,1,0,34,3,-1.2,1,0,1604.9639,1156
8709,1,57.852,1,0,42,3,5.749,1,0,3346.854,1764
8710,1,24.12,0,1,34,3,1.323,1,0,581.7744,1156
8711,1,22.8,1,0,43,2,0.0,0,0,519.83997,1849
8712,1,21.558,0,0,39,1,-1.375,0,0,464.74738,1521
8713,0,37.089,1,0,31,3,8.6,0,0,1375.594,961
8714,1,45.621,1,1,28,4,2.214,1,0,2081.2754,784
8715,1,120.42,1,0,49,3,4.0,1,0,14500.976,2401
8716,0,20.325,0,0,54,2,19.199,0,0,413.10565,2916
8717,0,99.567,1,0,40,4,62.95,0,1,9913.588,1600
8718,1,42.411,0,0,28,2,3.306,1,0,1798.6929,784
8719,1,46.05,0,1,31,1,29.0,1,1,2120.6025,961
8720,0,28.776,1,0,52,5,1.75,0,0,828.0581,2704
8721,0,80.55,1,0,45,3,32.0,0,1,6488.303,2025
8722,0,34.773,1,0,29,4,17.315,0,1,1209.1615,841
8723,1,34.035,1,0,64,3,1.226,0,0,1158.3812,4096
8724,0,12.66,0,0,27,3,0.999,0,0,160.27559,729
8725,0,18.0,1,1,46,3,0.0,0,0,324.0,2116
8726,0,42.429,1,1,34,2,-0.991,0,1,1800.2201,1156
8727,0,95.433,1,0,47,5,92.129,0,1,9107.457,2209
8728,0,93.129,1,0,35,4,4.5,0,0,8673.01,1225
8729,0,21.735,1,0,41,4,-4.0,0,0,472.41025,1681
8730,1,12.36,1,1,40,4,0.0,0,0,152.76959,1600
8731,1,21.042,1,0,25,1,2.406,1,0,442.76575,625
8732,0,22.047,1,0,52,4,0.249,0,0,486.07025,2704
8733,1,30.45,1,0,36,2,2.0,0,1,927.2026,1296
8734,0,30.6,0,1,44,1,0.0,0,0,936.36005,1936
8735,0,21.6,0,0,29,1,0.0,0,0,466.56003,841
8736,0,17.448,0,1,58,1,0.0,0,0,304.4327,3364
8737,1,29.148,1,0,60,3,4.015,1,0,849.60596,3600
8738,0,20.43,0,0,26,1,0.6,0,0,417.38492,676
8739,0,34.074,1,0,48,5,-0.5,0,0,1161.0376,2304
8740,0,12.78,1,1,55,3,-0.8,0,0,163.3284,3025
8741,0,15.051,1,0,62,2,-2.58,0,0,226.5326,3844
8742,0,31.968,0,1,45,1,0.0,0,0,1021.95306,2025
8743,1,33.27,1,0,34,4,3.4,1,0,1106.893,1156
8744,0,19.056,1,1,31,5,-0.2,0,0,363.13113,961
8745,0,41.535,1,0,40,4,15.0,0,1,1725.1562,1600
8746,1,139.854,1,0,54,2,102.705,1,1,19559.143,2916
8747,0,17.58,0,0,37,5,0.0,0,0,309.0564,1369
8748,1,16.884,0,0,34,1,3.149,1,0,285.0695,1156
8749,0,28.44,1,0,58,2,4.9,0,0,808.8336,3364
8750,1,31.494,1,0,31,4,12.7,1,0,991.872,961
8751,0,16.56,0,1,31,1,0.005,0,0,274.23358,961
8752,1,16.671,0,0,56,1,2.947,1,0,277.9222,3136
8753,0,17.952,0,0,26,1,0.0,0,0,322.2743,676
8754,0,29.415,1,0,59,8,10.974,0,1,865.24225,3481
8755,0,21.936,1,0,46,6,0.3,0,0,481.18814,2116
8756,0,12.6,0,0,55,3,3.9,0,0,158.76001,3025
8757,0,25.737,1,0,26,4,0.6,0,1,662.3931,676
8758,1,91.653,1,0,40,4,240.464,1,1,8400.272,1600
8759,0,20.4,1,0,41,3,-3.0,0,0,416.15997,1681
8760,0,26.262,1,0,51,4,1.18,0,0,689.6926,2601
8761,0,15.636,0,0,56,2,12.499,0,0,244.48448,3136
8762,0,23.4,1,0,27,3,-1.804,0,0,547.56,729
8763,1,30.0,0,0,47,3,0.45,0,0,900.0,2209
8764,0,11.364,1,0,31,4,-0.315,0,0,129.1405,961
8765,0,29.151,1,0,39,5,1.509,0,0,849.78076,1521
8766,1,40.683,1,0,51,4,1.534,1,0,1655.1063,2601
8767,1,70.2,1,0,60,2,-0.7,0,0,4928.0396,3600
8768,0,15.6,1,0,36,5,-1.0,0,0,243.36002,1296
8769,0,10.35,1,0,29,6,-1.0,0,0,107.122505,841
8770,0,16.056,0,0,61,5,2.6,0,0,257.79514,3721
8771,0,21.969,1,1,31,10,-1.2,0,0,482.63696,961
8772,0,37.677,0,0,45,3,2.237,0,0,1419.5562,2025
8773,1,39.84,1,1,42,6,-1.79,0,0,1587.2256,1764
8774,1,146.25,1,0,34,3,30.0,1,1,21389.062,1156
8775,0,30.246,0,0,45,3,-4.95,0,0,914.82056,2025
8776,0,23.43,0,0,42,5,0.099,0,0,548.9649,1764
8777,1,28.083,1,0,33,3,-1.724,1,0,788.6549,1089
8778,1,26.142,0,0,57,1,92.375,1,1,683.4042,3249
8779,0,42.864,1,0,64,2,15.037,0,1,1837.3224,4096
8780,0,22.44,0,1,28,1,-9.68,0,0,503.55362,784
8781,1,38.418,1,0,59,2,71.0,1,1,1475.9426,3481
8782,1,40.719,1,0,35,3,2.757,0,0,1658.0371,1225
8783,0,60.528,1,0,55,2,-2.238,0,0,3663.6387,3025
8784,0,45.015,1,0,50,6,9.95,0,1,2026.3502,2500
8785,0,51.36,0,0,35,1,12.0,0,1,2637.8496,1225
8786,1,33.363,1,0,33,4,3.1,1,0,1113.0897,1089
8787,1,47.094,1,0,43,4,43.975,1,0,2217.845,1849
8788,1,68.352,1,0,44,5,52.475,1,1,4671.9956,1936
8789,1,110.457,1,0,47,4,123.598,1,1,12200.749,2209
8790,0,59.736,1,0,46,3,-2.6,0,0,3568.3896,2116
8791,0,24.462,1,0,38,4,0.6,0,0,598.38947,1444
8792,0,25.5,0,1,27,1,-1.4,0,0,650.25,729
8793,0,27.24,0,0,54,5,0.0,0,0,742.0176,2916
8794,0,61.83,1,0,48,3,9.0,0,0,3822.9492,2304
8795,1,66.84,1,0,57,4,29.2,0,1,4467.585,3249
8796,0,14.931,0,0,31,1,0.249,0,0,222.93475,961
8797,0,26.148,0,0,41,3,3.4,0,1,683.71796,1681
8798,0,15.3,1,0,44,2,3.0,0,1,234.09001,1936
8799,0,63.396,1,0,49,3,24.999,0,0,4019.0527,2401
8800,0,32.85,1,0,43,4,3.0,0,0,1079.1224,1849
8801,0,40.035,1,1,42,7,0.249,0,0,1602.8013,1764
8802,0,35.832,1,0,32,4,2.83,0,0,1283.9323,1024
8803,0,30.87,1,0,52,3,25.699,0,0,952.957,2704
8804,0,21.888,0,0,53,1,0.999,0,0,479.08456,2809
8805,0,12.234,1,0,31,3,0.1,0,0,149.67076,961
8806,1,13.14,1,0,59,4,10.08,0,0,172.6596,3481
8807,0,23.55,1,0,27,3,5.3,0,0,554.6025,729
8808,0,20.193,1,0,51,2,5.748,0,0,407.7573,2601
8809,1,39.162,1,0,35,5,-1.0,0,0,1533.6621,1225
8810,0,19.791,0,1,36,1,1.0,0,0,391.6837,1296
8811,0,34.644,1,1,45,3,93.97,0,1,1200.2068,2025
8812,1,32.118,1,1,58,1,61.899,1,1,1031.5659,3364
8813,0,37.062,1,0,40,6,-8.676,0,0,1373.5919,1600
8814,0,52.815,0,0,34,1,-0.4,0,0,2789.424,1156
8815,0,12.75,0,0,28,3,0.0,0,0,162.5625,784
8816,0,26.88,1,0,33,3,-16.431,0,0,722.53436,1089
8817,1,51.489,1,0,60,2,53.01,1,1,2651.117,3600
8818,1,37.068,1,0,58,2,12.95,0,0,1374.0367,3364
8819,0,30.78,1,0,60,5,39.574,0,1,947.40845,3600
8820,0,22.14,1,0,32,3,-10.03,0,0,490.17957,1024
8821,0,39.648,1,0,62,2,8.25,0,1,1571.9639,3844
8822,1,35.046,0,0,30,1,10.847,1,0,1228.2222,900
8823,1,29.07,0,1,42,2,0.0,0,0,845.0649,1764
8824,0,26.223,0,1,29,2,2.2,0,0,687.6457,841
8825,0,23.67,1,0,45,12,-3.45,0,0,560.2689,2025
8826,1,26.94,1,0,57,3,12.7,0,0,725.7636,3249
8827,0,27.174,1,0,59,3,-93.0,0,0,738.4263,3481
8828,0,59.208,1,0,43,4,-7.1,0,0,3505.5874,1849
8829,0,19.38,0,1,30,1,0.0,0,0,375.58438,900
8830,0,24.864,1,0,41,5,0.0,0,0,618.2185,1681
8831,1,26.205,1,0,28,4,-5.4,1,0,686.702,784
8832,0,22.263,0,0,50,2,4.31,0,1,495.6412,2500
8833,0,17.418,1,0,63,2,0.2,0,0,303.3867,3969
8834,0,12.24,1,0,26,6,-1.3,0,0,149.8176,676
8835,0,48.9,1,1,34,4,0.0,0,0,2391.2102,1156
8836,0,14.4,0,0,63,4,-1.95,0,0,207.35999,3969
8837,0,30.6,1,0,33,6,0.0,0,0,936.36005,1089
8838,1,32.364,0,1,35,1,-2.001,1,0,1047.4283,1225
8839,0,20.97,0,0,48,4,0.55,0,0,439.74088,2304
8840,0,15.912,0,0,31,3,-0.444,0,0,253.19174,961
8841,0,14.76,1,0,31,2,20.8,0,0,217.8576,961
8842,1,61.5,1,0,42,4,84.0,1,1,3782.25,1764
8843,1,73.071,1,1,34,4,34.03,1,1,5339.371,1156
8844,0,21.15,0,0,25,1,-4.7,0,0,447.32248,625
8845,1,60.12,1,0,39,3,82.249,1,1,3614.4143,1521
8846,1,30.0,1,0,59,3,0.05,0,0,900.0,3481
8847,0,14.247,1,0,58,4,0.0,0,0,202.977,3364
8848,0,18.753,0,0,30,1,0.0,0,0,351.67502,900
8849,1,10.899,0,0,39,3,1.0,0,0,118.78821,1521
8850,0,17.214,0,1,33,1,-1.2,0,0,296.3218,1089
8851,0,24.114,1,0,33,3,-0.25,0,0,581.485,1089
8852,0,18.6,1,0,45,6,-0.6,0,0,345.96002,2025
8853,0,28.647,0,0,35,3,0.0,0,0,820.6506,1225
8854,1,22.05,0,0,27,1,-13.96,1,0,486.20245,729
8855,1,100.041,1,0,52,4,-2.0,1,0,10008.202,2704
8856,1,16.86,0,0,33,1,1.425,1,0,284.2596,1089
8857,0,10.524,0,0,37,3,0.0,0,0,110.75458,1369
8858,1,15.87,0,1,29,1,18.325,1,0,251.8569,841
8859,0,39.081,1,0,61,2,43.411,0,1,1527.3247,3721
8860,1,42.432,0,0,60,3,74.7,1,1,1800.4746,3600
8861,0,14.46,0,0,31,2,5.999,0,1,209.0916,961
8862,0,25.134,1,0,60,5,-1.915,0,0,631.718,3600
8863,1,68.445,1,0,36,4,1.3,1,0,4684.718,1296
8864,1,27.39,1,0,54,6,10.7,1,0,750.21204,2916
8865,1,19.497,0,1,30,1,0.0,0,0,380.133,900
8866,1,71.478,0,0,42,1,80.06,1,1,5109.104,1764
8867,1,38.208,1,0,39,7,4.51,1,1,1459.8513,1521
8868,1,68.73,1,0,31,3,22.5,1,0,4723.8135,961
8869,0,34.794,0,1,41,1,0.249,0,0,1210.6223,1681
8870,0,58.974,1,0,40,5,2.7,0,1,3477.9326,1600
8871,1,16.878,0,0,25,1,-3.67,0,0,284.86688,625
8872,1,49.839,1,0,59,3,0.9,1,0,2483.926,3481
8873,1,113.013,1,0,54,2,176.0,1,0,12771.938,2916
8874,0,27.27,1,0,25,3,-3.264,0,0,743.65295,625
8875,1,53.862,1,0,54,3,33.7,0,0,2901.115,2916
8876,0,91.23,1,0,48,3,20.84,0,1,8322.913,2304
8877,1,54.015,1,0,30,3,4.668,1,0,2917.62,900
8878,0,14.04,0,1,47,1,0.294,0,0,197.1216,2209
8879,1,42.252,0,1,52,2,66.049,1,0,1785.2314,2704
8880,1,50.889,0,0,45,1,15.815,1,0,2589.6904,2025
8881,1,24.087,1,0,51,5,18.5,1,0,580.1836,2601
8882,1,47.655,1,0,46,2,8.52,0,0,2270.999,2116
8883,1,22.287,1,0,54,2,-3.4,1,0,496.7104,2916
8884,0,12.636,0,1,28,2,-1.538,0,0,159.66849,784
8885,1,47.73,1,0,26,4,-38.171,0,0,2278.1528,676
8886,1,25.5,1,0,45,2,3.0,1,0,650.25,2025
8887,1,103.431,1,0,64,2,102.799,1,1,10697.972,4096
8888,1,67.47,1,0,36,3,266.499,0,0,4552.201,1296
8889,0,37.077,1,0,36,4,29.598,0,0,1374.7039,1296
8890,1,14.85,1,0,38,5,34.999,0,0,220.5225,1444
8891,0,56.103,1,0,55,5,-7.751,0,1,3147.5466,3025
8892,0,14.172,0,1,25,1,0.0,0,0,200.84558,625
8893,1,57.396,1,0,44,4,-1.665,0,0,3294.3008,1936
8894,1,66.396,1,0,34,4,-2.4,1,0,4408.429,1156
8895,1,55.5,1,0,38,2,6.055,0,0,3080.25,1444
8896,0,61.476,1,0,63,2,175.999,0,1,3779.2988,3969
8897,1,43.89,1,0,34,6,5.473,0,1,1926.332,1156
8898,0,63.135,1,0,39,3,18.0,0,0,3986.028,1521
8899,1,74.472,1,0,34,3,32.754,1,1,5546.0786,1156
8900,0,16.35,0,0,51,3,0.0,0,0,267.3225,2601
8901,1,32.433,0,0,43,2,10.05,1,0,1051.8994,1849
8902,0,48.6,1,0,62,4,12.0,0,0,2361.96,3844
8903,0,47.457,1,0,43,4,-9.123,0,0,2252.167,1849
8904,1,14.181,0,0,60,1,2.312,1,0,201.10075,3600
8905,1,37.995,1,0,30,3,7.5,1,0,1443.62,900
8906,0,24.576,0,0,39,3,-9.94,0,0,603.9798,1521
8907,0,14.013,0,0,25,1,0.0,0,0,196.36415,625
8908,0,59.523,1,0,40,3,2.049,0,0,3542.9873,1600
8909,1,29.703,0,0,43,1,-20.46,1,0,882.2681,1849
8910,0,46.74,0,0,44,1,6.435,0,0,2184.6277,1936
8911,0,26.901,0,0,41,2,-21.45,0,0,723.66376,1681
8912,1,19.422,0,0,36,2,0.093,1,0,377.2141,1296
8913,1,27.171,0,0,42,2,23.915,1,1,738.26324,1764
8914,1,28.272,0,1,31,1,-5.25,0,0,799.30597,961
8915,0,22.98,0,0,49,2,-29.98,0,0,528.0804,2401
8916,0,56.094,1,0,46,2,1.499,0,0,3146.537,2116
8917,0,20.058,0,0,38,3,-2.8,0,0,402.3234,1444
8918,0,15.336,0,1,35,5,6.0,0,0,235.19292,1225
8919,0,32.856,1,0,39,4,10.0,0,0,1079.5167,1521
8920,0,24.096,1,0,63,2,0.4,0,0,580.61725,3969
8921,0,21.048,0,0,45,4,0.0,0,0,443.0183,2025
8922,0,37.452,1,0,61,3,12.5,0,0,1402.6522,3721
8923,0,26.106,1,0,51,2,-5.0,0,0,681.52325,2601
8924,0,90.045,1,0,38,4,28.599,0,1,8108.1016,1444
8925,0,55.434,1,0,38,4,-6.901,0,0,3072.9282,1444
8926,0,25.056,1,0,43,4,-3.2,0,0,627.8031,1849
8927,0,33.036,0,0,31,1,4.6,0,1,1091.3772,961
8928,0,15.366,0,0,64,1,0.7,0,0,236.11397,4096
8929,0,54.3,1,0,35,2,204.0,0,1,2948.49,1225
8930,0,15.3,0,1,49,1,0.0,0,0,234.09001,2401
8931,1,66.21,1,0,42,3,13.5,1,1,4383.764,1764
8932,0,57.06,1,0,61,2,3.975,0,0,3255.8438,3721
8933,1,78.63,1,0,37,2,-3.7,1,0,6182.6763,1369
8934,1,93.069,1,0,56,2,175.787,1,1,8661.839,3136
8935,1,80.4,1,0,47,6,92.899,1,1,6464.16,2209
8936,0,108.054,1,0,38,5,1.5,0,1,11675.667,1444
8937,1,95.175,1,0,37,3,196.25,1,1,9058.281,1369
8938,1,23.514,1,0,62,2,22.3,1,1,552.9082,3844
8939,0,21.546,0,1,31,1,4.2,0,1,464.2301,961
8940,1,36.936,0,0,31,1,19.6,1,0,1364.2682,961
8941,0,21.807,0,1,29,1,0.0,0,0,475.54523,841
8942,0,50.28,1,0,37,4,-8.9,0,0,2528.0784,1369
8943,1,86.292,1,0,40,4,96.498,0,0,7446.309,1600
8944,1,96.18,1,0,29,5,33.8,1,1,9250.593,841
8945,0,27.813,1,0,38,3,37.316,0,1,773.5629,1444
8946,0,48.573,1,0,36,3,202.747,0,1,2359.3364,1296
8947,1,27.6,1,0,35,3,2.859,1,1,761.76,1225
8948,1,25.749,1,0,28,4,-0.48,0,0,663.01105,784
8949,0,27.939,0,0,52,7,1.8,0,0,780.58765,2704
8950,0,10.176,1,0,32,5,0.0,0,0,103.55097,1024
8951,0,12.852,0,1,37,2,1.15,0,0,165.1739,1369
8952,0,17.49,1,0,46,3,0.0,0,0,305.9001,2116
8953,1,64.545,0,0,62,1,322.0,0,1,4166.0566,3844
8954,1,46.521,0,0,45,1,27.24,1,1,2164.2034,2025
8955,1,39.744,1,0,37,3,11.749,1,0,1579.5854,1369
8956,0,44.625,0,1,34,1,0.0,0,0,1991.3906,1156
8957,1,11.31,1,0,48,3,24.039,1,0,127.91611,2304
8958,1,47.25,1,0,35,4,33.0,1,1,2232.5625,1225
8959,1,24.132,1,0,42,6,0.25,1,0,582.3534,1764
8960,0,39.846,1,0,26,4,0.03,0,0,1587.7037,676
8961,1,58.053,1,0,37,2,8.7,1,0,3370.151,1369
8962,0,26.46,0,1,35,1,-2.975,0,0,700.13153,1225
8963,0,27.81,1,0,27,2,0.35,0,0,773.39606,729
8964,1,25.605,0,1,27,1,-4.81,1,1,655.616,729
8965,0,74.955,1,0,43,4,-20.05,0,0,5618.2524,1849
8966,0,61.744,1,0,42,3,5.719,0,1,3812.3215,1764
8967,0,29.001,0,0,39,3,-3.45,0,0,841.058,1521
8968,0,22.047,0,0,27,1,3.795,0,1,486.07025,729
8969,0,52.32,1,0,62,2,8.099,0,0,2737.3823,3844
8970,0,35.565,0,0,45,3,-6.994,0,0,1264.8691,2025
8971,0,24.849,1,0,38,7,-4.331,0,0,617.47284,1444
8972,0,21.15,0,0,53,2,-1.5,0,0,447.32248,2809
8973,1,63.288,1,0,45,5,45.6,1,0,4005.3706,2025
8974,0,42.78,1,0,28,3,0.0,0,0,1830.1283,784
8975,0,13.41,0,0,28,1,10.4,0,0,179.8281,784
8976,1,29.832,0,0,61,1,36.6,1,1,889.94824,3721
8977,0,27.303,1,0,33,3,0.007,0,0,745.4538,1089
8978,0,42.024,1,0,43,2,-33.9,0,0,1766.0165,1849
8979,0,21.552,1,0,55,8,0.5,0,0,464.4887,3025
8980,0,13.32,0,0,25,2,0.0,0,0,177.4224,625
8981,0,34.965,0,0,44,3,-3.8,0,0,1222.5513,1936
8982,0,30.834,0,0,25,3,-4.596,0,0,950.73553,625
8983,0,29.16,1,0,36,6,4.0,0,0,850.3056,1296
8984,0,25.5,0,1,30,2,0.075,0,0,650.25,900
8985,0,17.604,0,0,64,1,10.569,0,1,309.90082,4096
8986,0,12.3,1,0,55,4,0.999,0,0,151.29001,3025
8987,1,38.187,1,0,45,4,-1.337,0,0,1458.247,2025
8988,0,35.868,1,0,34,4,-3.201,0,0,1286.5134,1156
8989,0,25.527,0,1,44,1,1.5,0,0,651.62775,1936
8990,1,20.373,0,0,50,2,18.0,1,0,415.05908,2500
8991,0,51.654,1,0,47,4,29.338,0,1,2668.1357,2209
8992,0,23.562,0,0,61,1,1.152,0,0,555.16785,3721
8993,0,52.416,1,0,39,6,-5.3,0,0,2747.437,1521
8994,0,100.596,1,0,53,2,81.798,0,1,10119.556,2809
8995,0,49.701,0,1,59,1,97.0,0,1,2470.1895,3481
8996,0,12.09,0,0,58,2,0.4,0,0,146.1681,3364
8997,0,19.236,0,0,62,1,2.0,0,0,370.0237,3844
8998,0,48.168,0,1,49,1,4.0,0,0,2320.1562,2401
8999,0,15.306,1,1,42,1,0.099,0,0,234.27364,1764
9000,0,16.506,1,0,36,5,0.0,0,0,272.44806,1296
9001,0,15.12,1,0,41,6,59.748,0,0,228.6144,1681
9002,1,41.361,1,0,47,2,0.835,1,0,1710.7323,2209
9003,0,29.934,1,0,28,2,1.849,0,0,896.0444,784
9004,0,19.371,1,0,46,6,0.0,0,0,375.23566,2116
9005,1,61.41,1,0,39,4,35.199,1,1,3771.188,1521
9006,0,43.2,0,0,44,1,27.4,0,1,1866.2401,1936
9007,0,11.844,1,0,61,3,0.0,0,0,140.28033,3721
9008,1,35.298,0,1,40,1,56.35,1,1,1245.9489,1600
9009,0,36.45,1,0,30,5,0.2,0,0,1328.6025,900
9010,0,19.101,1,0,42,5,0.0,0,0,364.8482,1764
9011,0,12.837,0,0,33,2,0.0,0,0,164.78856,1089
9012,0,30.72,0,1,47,2,3.446,0,0,943.7184,2209
9013,0,30.0,1,0,30,2,-0.4,0,0,900.0,900
9014,1,12.084,0,1,49,1,0.0,0,0,146.02304,2401
9015,1,59.658,1,0,32,2,45.155,1,0,3559.0771,1024
9016,1,25.758,1,0,30,2,-1.255,1,0,663.47455,900
9017,0,29.1,1,0,60,2,40.548,0,0,846.81,3600
9018,0,31.395,1,0,26,2,7.749,0,0,985.64606,676
9019,0,43.59,1,0,46,5,8.35,0,1,1900.0881,2116
9020,0,15.045,0,1,40,1,-1.36,0,0,226.35202,1600
9021,0,23.313,0,0,42,3,-0.96,0,0,543.496,1764
9022,0,46.176,1,1,43,3,82.46,0,1,2132.223,1849
9023,0,64.158,1,0,53,3,102.676,0,1,4116.2485,2809
9024,0,16.38,0,0,28,3,-1.5,0,0,268.30438,784
9025,0,21.63,0,1,25,1,0.635,0,1,467.85687,625
9026,0,17.988,1,0,47,5,-12.5,0,0,323.56818,2209
9027,1,36.54,1,0,30,2,-3.135,0,0,1335.1716,900
9028,0,17.877,0,0,35,1,15.932,0,1,319.58716,1225
9029,1,16.203,0,0,26,1,2.1,0,0,262.53717,676
9030,0,39.12,0,0,43,4,0.051,0,0,1530.3743,1849
9031,0,26.01,0,1,52,1,-0.5,0,0,676.52014,2704
9032,1,36.294,1,1,29,4,10.15,1,1,1317.2544,841
9033,0,38.061,1,1,36,4,-0.81,0,0,1448.6398,1296
9034,0,31.014,1,0,55,2,55.499,0,1,961.86816,3025
9035,1,70.746,1,0,36,2,56.7,0,1,5004.997,1296
9036,0,12.672,0,1,28,2,1.2,0,0,160.57959,784
9037,0,23.127,1,0,29,2,-3.422,0,0,534.85815,841
9038,1,15.78,0,0,36,2,-0.055,0,0,249.00839,1296
9039,1,67.335,1,0,50,4,21.0,1,1,4534.002,2500
9040,0,17.253,0,0,61,1,19.65,0,0,297.66602,3721
9041,0,22.506,1,0,45,4,-6.85,0,1,506.52005,2025
9042,1,62.025,1,0,39,4,10.734,1,0,3847.1008,1521
9043,0,12.384,1,0,38,4,2.084,0,0,153.36345,1444
9044,0,67.575,1,0,29,2,72.45,0,1,4566.3804,841
9045,0,65.526,1,0,43,4,10.52,0,0,4293.6567,1849
