,year,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
4026,1999,1007,1034,345,121,0.7357,6.9411902,0,1,0,4.7957907,48.180122,0.7357,5.8435445
4027,2000,1007,1034,308,131,0.5394,6.9411902,0,0,1,4.8751974,48.180122,0.5394,5.7300997
4028,1997,1008,2412,178,193,0.30290002,7.7882113,0,0,0,5.26269,60.656235,0.30290002,5.1817837
4029,1998,1008,2412,181,199,0.3165,7.7882113,1,0,0,5.293305,60.656235,0.3165,5.198497
4030,1999,1008,2412,178,195,0.3415,7.7882113,0,1,0,5.273,60.656235,0.3415,5.1817837
4031,2000,1008,2412,195,211,0.262,7.7882113,0,0,1,5.351858,60.656235,0.262,5.273
4032,1997,1009,1930,459,141,0.53279996,7.565275,0,0,0,4.94876,57.233387,0.53279996,6.1290503
4033,1998,1009,1930,387,171,0.65980005,7.565275,1,0,0,5.1416636,57.233387,0.65980005,5.9584246
4034,1999,1009,1930,377,181,0.5385,7.565275,0,1,0,5.198497,57.233387,0.5385,5.9322453
4035,2000,1009,1930,401,184,0.66870004,7.565275,0,0,1,5.214936,57.233387,0.66870004,5.9939613
4036,1997,1010,1041,319,112,0.3481,6.947937,0,0,0,4.7184987,48.27383,0.3481,5.765191
4037,1998,1010,1041,253,148,0.3438,6.947937,1,0,0,4.9972124,48.27383,0.3438,5.5333896
4038,1999,1010,1041,264,154,0.372,6.947937,0,1,0,5.0369525,48.27383,0.372,5.575949
4039,2000,1010,1041,271,162,0.4458,6.947937,0,0,1,5.0875964,48.27383,0.4458,5.602119
4040,1997,1011,2151,261,224,0.325,7.673688,0,0,0,5.411646,58.885487,0.325,5.5645204
4041,1998,1011,2151,237,225,0.3431,7.673688,1,0,0,5.4161005,58.885487,0.3431,5.46806
4042,1999,1011,2151,287,208,0.26770002,7.673688,0,1,0,5.3375382,58.885487,0.26770002,5.659482
4043,2000,1011,2151,326,202,0.2533,7.673688,0,0,1,5.3082676,58.885487,0.2533,5.786897
4044,1997,1012,2446,576,259,0.3202,7.8022094,0,0,0,5.556828,60.87447,0.3202,6.3561077
4045,1998,1012,2446,532,274,0.4393,7.8022094,1,0,0,5.613128,60.87447,0.4393,6.2766433
4046,1999,1012,2446,548,266,0.45360002,7.8022094,0,1,0,5.583496,60.87447,0.45360002,6.3062754
4047,2000,1012,2446,640,270,0.4089,7.8022094,0,0,1,5.598422,60.87447,0.4089,6.461468
4048,1997,1013,2423,177,262,0.2712,7.792762,0,0,0,5.5683446,60.727135,0.2712,5.17615
4049,1998,1013,2423,201,265,0.2569,7.792762,1,0,0,5.57973,60.727135,0.2569,5.3033047
4050,1999,1013,2423,246,251,0.2643,7.792762,0,1,0,5.525453,60.727135,0.2643,5.5053315
4051,2000,1013,2423,273,251,0.2778,7.792762,0,0,1,5.525453,60.727135,0.2778,5.609472
4052,1997,1014,2191,153,249,0.35740003,7.6921134,0,0,0,5.5174527,59.16861,0.35740003,5.030438
4053,1998,1014,2191,158,239,0.3154,7.6921134,1,0,0,5.4764633,59.16861,0.3154,5.062595
4054,1999,1014,2191,136,273,0.3208,7.6921134,0,1,0,5.609472,59.16861,0.3208,4.912655
4055,2000,1014,2191,123,294,0.2992,7.6921134,0,0,1,5.68358,59.16861,0.2992,4.8121843
4056,1997,1015,2555,488,187,0.2682,7.8458076,0,0,0,5.2311087,61.556698,0.2682,6.1903152
4057,1998,1015,2555,487,189,0.2489,7.8458076,1,0,0,5.241747,61.556698,0.2489,6.188264
4058,1999,1015,2555,582,181,0.2393,7.8458076,0,1,0,5.198497,61.556698,0.2393,6.3664703
4059,2000,1015,2555,535,198,0.2061,7.8458076,0,0,1,5.288267,61.556698,0.2061,6.2822666
4060,1997,1016,880,541,147,0.6134,6.779922,0,0,0,4.9904327,45.967342,0.6134,6.2934194
4061,1998,1016,880,603,158,0.6346,6.779922,1,0,0,5.062595,45.967342,0.6346,6.401917
4062,1999,1016,880,711,138,0.66290003,6.779922,0,1,0,4.9272537,45.967342,0.66290003,6.5666723
4063,2000,1016,880,638,171,0.568,6.779922,0,0,1,5.1416636,45.967342,0.568,6.4583383
4064,1997,1017,1053,399,120,0.4461,6.9593987,0,0,0,4.787492,48.43323,0.4461,5.988961
4065,1998,1017,1053,445,110,0.62770003,6.9593987,1,0,0,4.7004805,48.43323,0.62770003,6.0980744
4066,1999,1017,1053,460,120,0.639,6.9593987,0,1,0,4.787492,48.43323,0.639,6.1312265
4067,2000,1017,1053,505,121,0.5542,6.9593987,0,0,1,4.7957907,48.43323,0.5542,6.2245584
4068,1997,1018,921,149,114,0.5687,6.82546,0,0,0,4.7361984,46.586903,0.5687,5.0039463
4069,1998,1018,921,72,112,0.33990002,6.82546,1,0,0,4.7184987,46.586903,0.33990002,4.276666
4070,1999,1018,921,47,152,0.45349997,6.82546,0,1,0,5.0238805,46.586903,0.45349997,3.8501475
4071,2000,1018,921,141,115,0.4277,6.82546,0,0,1,4.744932,46.586903,0.4277,4.94876
4072,1997,1019,758,1444,135,0.59900004,6.6306834,0,0,0,4.905275,43.96596,0.59900004,7.275172
4073,1998,1019,758,1698,121,0.5072,6.6306834,1,0,0,4.7957907,43.96596,0.5072,7.4372063
4074,1999,1019,758,1898,114,0.42200002,6.6306834,0,1,0,4.7361984,43.96596,0.42200002,7.548556
4075,2000,1019,758,1876,131,0.39259997,6.6306834,0,0,1,4.8751974,43.96596,0.39259997,7.536897
4076,1997,1020,2076,541,291,0.45130002,7.6381984,0,0,0,5.673323,58.342075,0.45130002,6.2934194
4077,1998,1020,2076,593,260,0.4525,7.6381984,1,0,0,5.560682,58.342075,0.4525,6.3851943
4078,1999,1020,2076,568,281,0.4286,7.6381984,0,1,0,5.638355,58.342075,0.4286,6.3421216
4079,2000,1020,2076,648,282,0.4967,7.6381984,0,0,1,5.641907,58.342075,0.4967,6.473891
4080,1997,1021,267,908,158,0.9871,5.587249,0,0,0,5.062595,31.21735,0.9871,6.8112445
4081,1998,1021,267,924,167,0.96839994,5.587249,1,0,0,5.117994,31.21735,0.96839994,6.828712
4082,1999,1021,267,852,184,0.9874,5.587249,0,1,0,5.214936,31.21735,0.9874,6.7475867
4083,2000,1021,267,775,218,0.9878,5.587249,0,0,1,5.3844953,31.21735,0.9878,6.652863
4084,1997,1022,365,113,190,0.9462,5.8998976,0,0,0,5.247024,34.808792,0.9462,4.727388
4085,1998,1022,365,138,188,0.9512,5.8998976,1,0,0,5.236442,34.808792,0.9512,4.9272537
4086,1999,1022,365,153,193,0.9139,5.8998976,0,1,0,5.26269,34.808792,0.9139,5.030438
4087,2000,1022,365,152,220,0.95699996,5.8998976,0,0,1,5.3936276,34.808792,0.95699996,5.0238805
4088,1997,1023,2412,135,337,0.4027,7.7882113,0,0,0,5.820083,60.656235,0.4027,4.905275
4089,1998,1023,2412,125,353,0.4047,7.7882113,1,0,0,5.866468,60.656235,0.4047,4.828314
4090,1999,1023,2412,118,364,0.3664,7.7882113,0,1,0,5.897154,60.656235,0.3664,4.7706847
4091,2000,1023,2412,128,362,0.35909998,7.7882113,0,0,1,5.891644,60.656235,0.35909998,4.8520303
4092,1997,1024,336,437,187,0.6861,5.817111,0,0,0,5.2311087,33.83878,0.6861,6.079933
4093,1998,1024,336,454,193,0.73550004,5.817111,1,0,0,5.26269,33.83878,0.73550004,6.1180973
4094,1999,1024,336,476,192,0.737,5.817111,0,1,0,5.2574954,33.83878,0.737,6.1654177
4095,2000,1024,336,541,188,0.6283,5.817111,0,0,1,5.236442,33.83878,0.6283,6.2934194
4096,1997,1025,198,168,258,0.989,5.288267,0,0,0,5.5529594,27.965769,0.989,5.123964
4097,1998,1025,198,157,258,0.9938,5.288267,1,0,0,5.5529594,27.965769,0.9938,5.056246
4098,1999,1025,198,170,250,0.9847,5.288267,0,1,0,5.521461,27.965769,0.9847,5.1357985
4099,2000,1025,198,150,291,0.98620003,5.288267,0,0,1,5.673323,27.965769,0.98620003,5.0106354
4100,1997,1026,257,193,203,0.9511,5.549076,0,0,0,5.313206,30.792246,0.9511,5.26269
4101,1998,1026,257,186,197,0.96900004,5.549076,1,0,0,5.2832036,30.792246,0.96900004,5.2257466
4102,1999,1026,257,174,204,0.9718,5.549076,0,1,0,5.31812,30.792246,0.9718,5.159055
4103,2000,1026,257,160,233,0.97080004,5.549076,0,0,1,5.4510384,30.792246,0.97080004,5.075174
4104,1997,1027,1928,167,279,0.6621,7.5642385,0,0,0,5.6312118,57.217705,0.6621,5.117994
4105,1998,1027,1928,185,280,0.64629996,7.5642385,1,0,0,5.6347895,57.217705,0.64629996,5.220356
4106,1999,1027,1928,143,315,0.71839994,7.5642385,0,1,0,5.7525725,57.217705,0.71839994,4.962845
4107,2000,1027,1928,194,290,0.7394,7.5642385,0,0,1,5.669881,57.217705,0.7394,5.267858
4108,1997,1028,2371,328,314,0.4398,7.771067,0,0,0,5.749393,60.389484,0.4398,5.7930136
4109,1998,1028,2371,357,303,0.42119998,7.771067,1,0,0,5.7137327,60.389484,0.42119998,5.8777356
4110,1999,1028,2371,339,312,0.3973,7.771067,0,1,0,5.7430034,60.389484,0.3973,5.826
4111,2000,1028,2371,465,316,0.505,7.771067,0,0,1,5.755742,60.389484,0.505,6.1420374
4112,1997,1029,2522,837,404,0.41259998,7.8328075,0,0,0,6.001415,61.352875,0.41259998,6.729824
4113,1998,1029,2522,884,372,0.39720002,7.8328075,1,0,0,5.918894,61.352875,0.39720002,6.784457
4114,1999,1029,2522,910,392,0.3648,7.8328075,0,1,0,5.971262,61.352875,0.3648,6.8134446
4115,2000,1029,2522,1214,364,0.4138,7.8328075,0,0,1,5.897154,61.352875,0.4138,7.101676
4116,1997,1030,2380,191,336,0.32169998,7.7748556,0,0,0,5.817111,60.44838,0.32169998,5.2522736
4117,1998,1030,2380,165,355,0.2636,7.7748556,1,0,0,5.872118,60.44838,0.2636,5.1059456
4118,1999,1030,2380,155,369,0.2383,7.7748556,0,1,0,5.9107966,60.44838,0.2383,5.043425
4119,2000,1030,2380,153,371,0.2481,7.7748556,0,0,1,5.916202,60.44838,0.2481,5.030438
4120,1997,1031,958,135,135,0.53180003,6.8648477,0,0,0,4.905275,47.126133,0.53180003,4.905275
4121,1998,1031,958,91,152,0.5858,6.8648477,1,0,0,5.0238805,47.126133,0.5858,4.5108595
4122,1999,1031,958,82,180,0.56990004,6.8648477,0,1,0,5.192957,47.126133,0.56990004,4.406719
4123,2000,1031,958,53,172,0.4969,6.8648477,0,0,1,5.1474943,47.126133,0.4969,3.9702919
4124,1997,1032,2380,298,368,0.46150002,7.7748556,0,0,0,5.908083,60.44838,0.46150002,5.6970935
4125,1998,1032,2380,317,333,0.50630003,7.7748556,1,0,0,5.8081427,60.44838,0.50630003,5.7589016
4126,1999,1032,2380,339,328,0.5402,7.7748556,0,1,0,5.7930136,60.44838,0.5402,5.826
4127,2000,1032,2380,477,318,0.59599996,7.7748556,0,0,1,5.7620516,60.44838,0.59599996,6.1675167
4128,1997,1033,813,309,299,0.83879995,6.7007313,0,0,0,5.7004437,44.8998,0.83879995,5.733341
4129,1998,1033,813,390,257,0.6216,6.7007313,1,0,0,5.549076,44.8998,0.6216,5.966147
4130,1999,1033,813,392,274,0.5432,6.7007313,0,1,0,5.613128,44.8998,0.5432,5.971262
4131,2000,1033,813,375,302,0.5743,6.7007313,0,0,1,5.710427,44.8998,0.5743,5.926926
4132,1997,1034,920,906,151,0.83940005,6.8243737,0,0,0,5.0172796,46.572075,0.83940005,6.809039
4133,1998,1034,920,906,158,0.8267,6.8243737,1,0,0,5.062595,46.572075,0.8267,6.809039
4134,1999,1034,920,929,165,0.7624,6.8243737,0,1,0,5.1059456,46.572075,0.7624,6.834109
4135,2000,1034,920,1282,132,0.7576,6.8243737,0,0,1,4.882802,46.572075,0.7576,7.1561766
4136,1997,1035,951,699,148,0.86800003,6.857514,0,0,0,4.9972124,47.025497,0.86800003,6.5496507
4137,1998,1035,951,618,162,0.86050004,6.857514,1,0,0,5.0875964,47.025497,0.86050004,6.4264884
4138,1999,1035,951,564,181,0.8241,6.857514,0,1,0,5.198497,47.025497,0.8241,6.3350544
4139,2000,1035,951,495,181,0.85760003,6.857514,0,0,1,5.198497,47.025497,0.85760003,6.204558
4140,1997,1036,1814,210,270,0.7628,7.5032897,0,0,0,5.598422,56.299355,0.7628,5.3471074
4141,1998,1036,1814,254,247,0.7242,7.5032897,1,0,0,5.5093884,56.299355,0.7242,5.5373344
4142,1999,1036,1814,261,239,0.7292,7.5032897,0,1,0,5.4764633,56.299355,0.7292,5.5645204
4143,2000,1036,1814,280,258,0.7368,7.5032897,0,0,1,5.5529594,56.299355,0.7368,5.6347895
4144,1997,1037,1009,1004,128,0.3807,6.916715,0,0,0,4.8520303,47.84095,0.3807,6.9117475
4145,1998,1037,1009,986,128,0.48220003,6.916715,1,0,0,4.8520303,47.84095,0.48220003,6.8936563
4146,1999,1037,1009,1197,118,0.4326,6.916715,0,1,0,4.7706847,47.84095,0.4326,7.0875735
4147,2000,1037,1009,1345,136,0.371,6.916715,0,0,1,4.912655,47.84095,0.371,7.2041492
4148,1997,1038,2280,240,150,0.24350001,7.7319307,0,0,0,5.0106354,59.782753,0.24350001,5.480639
4149,1998,1038,2280,230,178,0.2511,7.7319307,1,0,0,5.1817837,59.782753,0.2511,5.4380794
4150,1999,1038,2280,309,163,0.32669997,7.7319307,0,1,0,5.09375,59.782753,0.32669997,5.733341
4151,2000,1038,2280,326,187,0.48630002,7.7319307,0,0,1,5.2311087,59.782753,0.48630002,5.786897
4152,1997,1039,601,457,82,0.5245,6.398595,0,0,0,4.406719,40.942017,0.5245,6.1246834
4153,1998,1039,601,485,92,0.50270003,6.398595,1,0,0,4.5217886,40.942017,0.50270003,6.184149
4154,1999,1039,601,503,88,0.5214,6.398595,0,1,0,4.477337,40.942017,0.5214,6.22059
4155,2000,1039,601,483,102,0.5572,6.398595,0,0,1,4.624973,40.942017,0.5572,6.1800165
4156,1997,1040,647,816,90,0.6051,6.4723463,0,0,0,4.4998097,41.891266,0.6051,6.7044144
4157,1998,1040,647,789,105,0.5592,6.4723463,1,0,0,4.65396,41.891266,0.5592,6.6707664
4158,1999,1040,647,864,106,0.5447,6.4723463,0,1,0,4.6634393,41.891266,0.5447,6.761573
4159,2000,1040,647,928,114,0.5894,6.4723463,0,0,1,4.7361984,41.891266,0.5894,6.8330317
4160,1997,1041,507,1356,86,0.408,6.228511,0,0,0,4.454347,38.794346,0.408,7.2122946
4161,1998,1041,507,1297,97,0.4664,6.228511,1,0,0,4.574711,38.794346,0.4664,7.167809
4162,1999,1041,507,1381,94,0.4756,6.228511,0,1,0,4.543295,38.794346,0.4756,7.230563
4163,2000,1041,507,1408,96,0.41979998,6.228511,0,0,1,4.564348,38.794346,0.41979998,7.2499256
4164,1997,1042,843,338,129,0.56159997,6.736967,0,0,0,4.8598123,45.386726,0.56159997,5.8230457
4165,1998,1042,843,315,145,0.6125,6.736967,1,0,0,4.9767337,45.386726,0.6125,5.7525725
4166,1999,1042,843,349,140,0.5394,6.736967,0,1,0,4.9416423,45.386726,0.5394,5.855072
4167,2000,1042,843,376,148,0.6746,6.736967,0,0,1,4.9972124,45.386726,0.6746,5.9295893
4168,1997,1043,304,1988,56,0.7606,5.7170277,0,0,0,4.0253515,32.684406,0.7606,7.5948844
4169,1998,1043,304,2000,61,0.744,5.7170277,1,0,0,4.1108737,32.684406,0.744,7.6009026
4170,1999,1043,304,2120,61,0.7428,5.7170277,0,1,0,4.1108737,32.684406,0.7428,7.6591716
4171,2000,1043,304,1937,68,0.7581,5.7170277,0,0,1,4.2195077,32.684406,0.7581,7.568896
4172,1997,1044,651,1779,95,0.42259997,6.4785094,0,0,0,4.553877,41.971085,0.42259997,7.4838066
4173,1998,1044,651,1604,100,0.44189999,6.4785094,1,0,0,4.6051702,41.971085,0.44189999,7.3802557
4174,1999,1044,651,1697,98,0.4114,6.4785094,0,1,0,4.5849676,41.971085,0.4114,7.4366174
4175,2000,1044,651,1671,109,0.38709998,6.4785094,0,0,1,4.691348,41.971085,0.38709998,7.4211774
4176,1997,1045,621,1215,99,0.5147,6.431331,0,0,0,4.59512,41.36202,0.5147,7.1024995
4177,1998,1045,621,1252,99,0.49830002,6.431331,1,0,0,4.59512,41.36202,0.49830002,7.132498
4178,1999,1045,621,1308,103,0.547,6.431331,0,1,0,4.634729,41.36202,0.547,7.1762547
4179,2000,1045,621,1411,113,0.4042,6.431331,0,0,1,4.727388,41.36202,0.4042,7.2520537
4180,1997,1046,338,392,70,0.96309996,5.8230457,0,0,0,4.248495,33.90786,0.96309996,5.971262
4181,1998,1046,338,402,155,0.96370006,5.8230457,1,0,0,5.043425,33.90786,0.96370006,5.996452
4182,1999,1046,338,440,155,0.97160006,5.8230457,0,1,0,5.043425,33.90786,0.97160006,6.086775
4183,2000,1046,338,440,152,0.976,5.8230457,0,0,1,5.0238805,33.90786,0.976,6.086775
4184,1997,1047,1107,1446,138,0.41779998,7.009409,0,0,0,4.9272537,49.131813,0.41779998,7.2765565
4185,1998,1047,1107,1462,130,0.5351,7.009409,1,0,0,4.8675346,49.131813,0.5351,7.2875605
4186,1999,1047,1107,1678,135,0.5164,7.009409,0,1,0,4.905275,49.131813,0.5164,7.425358
4187,2000,1047,1107,1818,140,0.5037,7.009409,0,0,1,4.9416423,49.131813,0.5037,7.505492
4188,1997,1048,1021,253,108,0.3944,6.928538,0,0,0,4.6821313,48.004635,0.3944,5.5333896
4189,1998,1048,1021,203,136,0.4131,6.928538,1,0,0,4.912655,48.004635,0.4131,5.313206
4190,1999,1048,1021,235,135,0.42270002,6.928538,0,1,0,4.905275,48.004635,0.42270002,5.4595857
4191,2000,1048,1021,254,132,0.59669995,6.928538,0,0,1,4.882802,48.004635,0.59669995,5.5373344
4192,1997,1049,1262,722,138,0.4034,7.140453,0,0,0,4.9272537,50.98607,0.4034,6.582025
4193,1998,1049,1262,682,156,0.4614,7.140453,1,0,0,5.049856,50.98607,0.4614,6.5250297
4194,1999,1049,1262,734,153,0.4347,7.140453,0,1,0,5.030438,50.98607,0.4347,6.598509
4195,2000,1049,1262,738,163,0.44799998,7.140453,0,0,1,5.09375,50.98607,0.44799998,6.603944
4196,1997,1050,1790,302,182,0.2499,7.4899707,0,0,0,5.2040067,56.09966,0.2499,5.710427
4197,1998,1050,1790,321,183,0.2672,7.4899707,1,0,0,5.209486,56.09966,0.2672,5.771441
4198,1999,1050,1790,352,176,0.2588,7.4899707,0,1,0,5.170484,56.09966,0.2588,5.8636312
4199,2000,1050,1790,346,192,0.2722,7.4899707,0,0,1,5.2574954,56.09966,0.2722,5.846439
4200,1997,1051,935,287,125,0.7367,6.8405466,0,0,0,4.828314,46.79308,0.7367,5.659482
4201,1998,1051,935,248,152,0.76699996,6.8405466,1,0,0,5.0238805,46.79308,0.76699996,5.5134287
4202,1999,1051,935,267,155,0.77089995,6.8405466,0,1,0,5.043425,46.79308,0.77089995,5.587249
4203,2000,1051,935,248,159,0.8311,6.8405466,0,0,1,5.0689044,46.79308,0.8311,5.5134287
4204,1997,1052,1960,473,316,0.305,7.5807,0,0,0,5.755742,57.46701,0.305,6.1590953
4205,1998,1052,1960,405,296,0.32529998,7.5807,1,0,0,5.6903596,57.46701,0.32529998,6.003887
4206,1999,1052,1960,368,303,0.3182,7.5807,0,1,0,5.7137327,57.46701,0.3182,5.908083
4207,2000,1052,1960,461,312,0.32439998,7.5807,0,0,1,5.7430034,57.46701,0.32439998,6.133398
4208,1997,1053,2254,313,331,0.72650003,7.720462,0,0,0,5.8021183,59.60553,0.72650003,5.7462034
4209,1998,1053,2254,320,318,0.66059995,7.720462,1,0,0,5.7620516,59.60553,0.66059995,5.768321
4210,1999,1053,2254,416,303,0.6973,7.720462,0,1,0,5.7137327,59.60553,0.6973,6.0306854
4211,2000,1053,2254,398,353,0.71629995,7.720462,0,0,1,5.866468,59.60553,0.71629995,5.986452
4212,1997,1054,2127,128,315,0.7104,7.662468,0,0,0,5.7525725,58.713417,0.7104,4.8520303
4213,1998,1054,2127,163,279,0.5849,7.662468,1,0,0,5.6312118,58.713417,0.5849,5.09375
4214,1999,1054,2127,178,270,0.676,7.662468,0,1,0,5.598422,58.713417,0.676,5.1817837
4215,2000,1054,2127,169,324,0.6832,7.662468,0,0,1,5.7807436,58.713417,0.6832,5.1298985
4216,1997,1055,554,158,230,0.6095,6.317165,0,0,0,5.4380794,39.906574,0.6095,5.062595
4217,1998,1055,554,181,231,0.65809995,6.317165,1,0,0,5.4424176,39.906574,0.65809995,5.198497
4218,1999,1055,554,173,238,0.649,6.317165,0,1,0,5.4722705,39.906574,0.649,5.1532917
4219,2000,1055,554,175,269,0.5448,6.317165,0,0,1,5.5947113,39.906574,0.5448,5.164786
4220,1997,1056,873,452,157,0.84809995,6.7719355,0,0,0,5.056246,45.85911,0.84809995,6.1136823
4221,1998,1056,873,472,156,0.84160006,6.7719355,1,0,0,5.049856,45.85911,0.84160006,6.156979
4222,1999,1056,873,533,154,0.8571,6.7719355,0,1,0,5.0369525,45.85911,0.8571,6.2785215
4223,2000,1056,873,545,152,0.8241,6.7719355,0,0,1,5.0238805,45.85911,0.8241,6.300786
4224,1997,1057,201,316,211,0.9804,5.3033047,0,0,0,5.351858,28.12504,0.9804,5.755742
4225,1998,1057,201,320,221,0.9779,5.3033047,1,0,0,5.398163,28.12504,0.9779,5.768321
4226,1999,1057,201,328,230,0.9718,5.3033047,0,1,0,5.4380794,28.12504,0.9718,5.7930136
4227,2000,1057,201,312,254,0.9836,5.3033047,0,0,1,5.5373344,28.12504,0.9836,5.7430034
4228,1997,1058,953,256,155,0.85120004,6.859615,0,0,0,5.043425,47.054317,0.85120004,5.5451775
4229,1998,1058,953,240,155,0.856,6.859615,1,0,0,5.043425,47.054317,0.856,5.480639
4230,1999,1058,953,241,165,0.8043,6.859615,0,1,0,5.1059456,47.054317,0.8043,5.484797
4231,2000,1058,953,244,156,0.8824,6.859615,0,0,1,5.049856,47.054317,0.8824,5.497168
4232,1997,1059,483,134,170,0.8094,6.1800165,0,0,0,5.1357985,38.192604,0.8094,4.89784
4233,1998,1059,483,110,190,0.866,6.1800165,1,0,0,5.247024,38.192604,0.866,4.7004805
4234,1999,1059,483,127,209,0.90610003,6.1800165,0,1,0,5.3423343,38.192604,0.90610003,4.8441873
4235,2000,1059,483,109,216,0.90419996,6.1800165,0,0,1,5.3752785,38.192604,0.90419996,4.691348
4236,1997,1060,444,949,52,0.48770002,6.0958247,0,0,0,3.9512436,37.15908,0.48770002,6.8554087
4237,1998,1060,444,807,59,0.4307,6.0958247,1,0,0,4.0775375,37.15908,0.4307,6.6933236
4238,1999,1060,444,706,63,0.5058,6.0958247,0,1,0,4.1431346,37.15908,0.5058,6.559615
4239,2000,1060,444,610,72,0.7518,6.0958247,0,0,1,4.276666,37.15908,0.7518,6.413459
4240,1997,1061,479,922,69,0.6869,6.1717005,0,0,0,4.2341065,38.089886,0.6869,6.8265452
4241,1998,1061,479,1024,70,0.6072,6.1717005,1,0,0,4.248495,38.089886,0.6072,6.931472
4242,1999,1061,479,1049,76,0.6769,6.1717005,0,1,0,4.3307333,38.089886,0.6769,6.9555926
4243,2000,1061,479,1088,83,0.6722,6.1717005,0,0,1,4.4188404,38.089886,0.6722,6.9920964
4244,1997,1062,630,729,92,0.75769997,6.4457197,0,0,0,4.5217886,41.547302,0.75769997,6.591674
4245,1998,1062,630,727,102,0.7324,6.4457197,1,0,0,4.624973,41.547302,0.7324,6.5889263
4246,1999,1062,630,732,99,0.6906,6.4457197,0,1,0,4.59512,41.547302,0.6906,6.5957804
4247,2000,1062,630,784,110,0.6401,6.4457197,0,0,1,4.7004805,41.547302,0.6401,6.664409
4248,1997,1063,933,754,115,0.6589,6.838405,0,0,0,4.744932,46.763786,0.6589,6.6253924
4249,1998,1063,933,797,116,0.715,6.838405,1,0,0,4.75359,46.763786,0.715,6.680855
4250,1999,1063,933,831,128,0.6731,6.838405,0,1,0,4.8520303,46.763786,0.6731,6.72263
4251,2000,1063,933,900,144,0.6628,6.838405,0,0,1,4.9698133,46.763786,0.6628,6.802395
4252,1997,1064,550,1381,86,0.6265,6.3099184,0,0,0,4.454347,39.81507,0.6265,7.230563
4253,1998,1064,550,1298,91,0.65610003,6.3099184,1,0,0,4.5108595,39.81507,0.65610003,7.16858
4254,1999,1064,550,1397,87,0.58419997,6.3099184,0,1,0,4.465908,39.81507,0.58419997,7.2420826
4255,2000,1064,550,1167,108,0.6028,6.3099184,0,0,1,4.6821313,39.81507,0.6028,7.0621915
4256,1997,1065,569,1244,84,0.71910006,6.3438807,0,0,0,4.4308167,40.244823,0.71910006,7.126087
4257,1998,1065,569,1292,82,0.6782,6.3438807,1,0,0,4.406719,40.244823,0.6782,7.1639466
4258,1999,1065,569,1568,79,0.67160004,6.3438807,0,1,0,4.3694477,40.244823,0.67160004,7.3575563
4259,2000,1065,569,1626,99,0.6054,6.3438807,0,0,1,4.59512,40.244823,0.6054,7.3938785
4260,1997,1066,859,542,131,0.6827,6.755769,0,0,0,4.8751974,45.64041,0.6827,6.295266
4261,1998,1066,859,528,130,0.66410005,6.755769,1,0,0,4.8675346,45.64041,0.66410005,6.2690964
4262,1999,1066,859,551,133,0.78440005,6.755769,0,1,0,4.890349,45.64041,0.78440005,6.3117347
4263,2000,1066,859,616,148,0.8258,6.755769,0,0,1,4.9972124,45.64041,0.8258,6.423247
4264,1997,1067,129,720,106,0.70839995,4.8598123,0,0,0,4.6634393,23.617775,0.70839995,6.5792513
4265,1998,1067,129,666,108,0.97029996,4.8598123,1,0,0,4.6821313,23.617775,0.97029996,6.50129
4266,1999,1067,129,616,118,0.96559995,4.8598123,0,1,0,4.7706847,23.617775,0.96559995,6.423247
4267,2000,1067,129,577,129,0.97099996,4.8598123,0,0,1,4.8598123,23.617775,0.97099996,6.3578424
4268,1997,1068,279,728,56,0.5052,5.6312118,0,0,0,4.0253515,31.710546,0.5052,6.590301
4269,1998,1068,279,745,63,0.5247,5.6312118,1,0,0,4.1431346,31.710546,0.5247,6.6133842
4270,1999,1068,279,777,60,0.5771,5.6312118,0,1,0,4.0943446,31.710546,0.5771,6.6554403
4271,2000,1068,279,746,70,0.5714,5.6312118,0,0,1,4.248495,31.710546,0.5714,6.6147256
4272,1997,1069,1710,163,210,0.6057,7.4442487,0,0,0,5.3471074,55.41684,0.6057,5.09375
4273,1998,1069,1710,188,222,0.64949995,7.4442487,1,0,0,5.4026775,55.41684,0.64949995,5.236442
4274,1999,1069,1710,183,220,0.5199,7.4442487,0,1,0,5.3936276,55.41684,0.5199,5.209486
4275,2000,1069,1710,200,236,0.516,7.4442487,0,0,1,5.463832,55.41684,0.516,5.2983174
4276,1997,1070,2336,293,321,0.4424,7.7561955,0,0,0,5.771441,60.15857,0.4424,5.6801724
