,state,puma,educ,lweekinc,exper,expersq
26827,65,510,12,6.357709,28,784
26828,24,1700,13,7.2331777,22,484
26829,2,900,13,5.7037826,44,1936
26830,3,1100,14,6.9995627,34,1156
26831,49,4617,14,7.287245,27,729
26832,44,1102,16,7.338538,16,256
26833,3,2100,16,7.0169544,27,729
26834,12,1403,16,5.2590966,9,81
26835,13,4303,13,6.963845,24,576
26836,45,200,16,7.7440033,39,1521
26837,41,2400,12,6.482872,25,625
26838,22,2500,14,6.8277125,15,225
26839,22,2800,12,6.3099184,29,841
26840,73,1804,16,7.130899,5,25
26841,24,3102,16,6.946976,18,324
26842,33,1900,12,6.8685346,41,1681
26843,51,1902,13,6.0876484,6,36
26844,73,1201,12,6.1345654,8,64
26845,13,100,12,6.8070135,42,1764
26846,73,1100,12,6.725434,21,441
26847,43,2202,16,7.4563212,15,225
26848,34,1200,9,6.972294,42,1764
26849,62,400,13,6.9268036,22,484
26850,61,108,13,5.4661107,39,1521
26851,53,1301,12,6.981863,21,441
26852,45,1803,14,5.6660423,9,81
26853,24,1102,13,7.013116,35,1225
26854,62,903,13,6.2523484,20,400
26855,47,500,10,5.2983174,13,169
26856,47,2100,13,6.2523484,17,289
26857,24,4503,16,6.8685346,37,1369
26858,71,5402,16,7.050856,4,16
26859,54,3104,13,6.4253674,23,529
26860,32,700,12,6.4222474,16,256
26861,51,600,9,5.857933,23,529
26862,44,2000,12,7.1590695,20,400
26863,31,1300,12,5.8742824,43,1849
26864,53,400,12,6.214608,40,1600
26865,40,2300,12,6.8685346,8,64
26866,71,3502,16,6.2878585,4,16
26867,54,600,16,7.130899,23,529
26868,49,6200,14,5.761602,9,81
26869,49,2314,16,7.287245,22,484
26870,4,400,14,4.5659494,42,1764
26871,71,3701,16,6.9077554,24,576
26872,34,1100,12,6.1833553,22,484
26873,47,500,14,6.6700835,26,676
26874,64,700,12,6.4222474,36,1296
26875,25,2202,12,8.727953,24,576
26876,40,1500,13,7.2723985,32,1024
26877,34,1803,9,6.611705,29,841
26878,71,6122,16,7.3132205,27,729
26879,41,905,13,5.962194,8,64
26880,73,2005,10,6.453019,44,1936
26881,13,803,10,5.7037826,10,100
26882,71,2105,13,7.083646,11,121
26883,49,100,12,6.785153,9,81
26884,24,1400,12,5.3267555,46,2116
26885,24,4101,13,6.888337,33,1089
26886,23,2900,16,8.712254,23,529
26887,67,200,12,5.952244,8,64
26888,63,100,12,7.2331777,37,1369
26889,21,2300,12,6.2958336,14,196
26890,49,5500,12,7.2739997,44,1936
26891,67,507,14,6.763174,28,784
26892,45,500,12,6.4560447,35,1225
26893,43,2202,12,6.5674295,16,256
26894,40,3400,12,6.888337,25,625
26895,43,300,10,2.9675615,30,900
26896,52,902,16,6.8685346,11,121
26897,44,4000,12,6.5118594,26,676
26898,71,1302,12,8.820379,30,900
26899,23,2900,12,6.357709,15,225
26900,35,904,16,6.7012987,5,25
26901,21,1900,16,6.730129,5,25
26902,34,2500,13,3.986131,10,100
26903,72,1101,13,6.689408,45,2025
26904,21,3410,12,5.768321,16,256
26905,72,1310,12,8.334871,44,1936
26906,49,4612,14,7.130899,17,289
26907,25,400,12,6.7177114,36,1296
26908,40,304,12,6.763174,24,576
26909,2,800,13,6.8685346,21,441
26910,41,500,12,6.694181,29,841
26911,47,3400,13,6.5400305,36,1296
26912,34,1707,12,1.7917595,24,576
26913,43,3506,14,5.035953,44,1936
26914,23,2000,14,6.357709,11,121
26915,49,2304,13,6.6378627,30,900
26916,13,1005,12,5.9009504,14,196
26917,71,7000,16,7.7014437,32,1024
26918,1,500,14,6.7177114,14,196
26919,4,400,12,6.5118594,26,676
26920,34,500,12,6.6200733,28,784
26921,71,3701,13,4.4022293,39,1521
26922,45,2001,13,5.9914646,36,1296
26923,73,1001,12,6.8685346,32,1024
26924,52,1204,10,6.5118594,18,324
26925,45,2500,12,4.797061,38,1444
26926,49,1200,16,8.630522,36,1296
26927,21,3409,13,7.387328,34,1156
26928,31,1700,16,7.5157447,39,1521
26929,54,2300,13,6.4003253,20,400
26930,13,4015,16,6.963845,31,961
26931,34,2000,12,7.050856,39,1521
26932,25,2400,16,7.2331777,33,1089
26933,44,1700,13,6.96838,20,400
26934,49,4618,16,7.4563212,19,361
26935,3,2400,14,6.5118594,36,1296
26936,31,1400,11,6.5118594,22,484
26937,67,200,13,6.5072775,9,81
26938,34,1602,16,7.130899,6,36
26939,56,400,13,8.686611,26,676
26940,23,1700,12,7.0169544,27,729
26941,53,600,12,6.201185,14,196
26942,41,800,11,4.4510193,14,196
26943,43,3100,12,5.8468833,37,1369
26944,43,1502,13,6.1551847,36,1296
26945,98,103,16,6.222271,20,400
26946,62,1000,16,7.72312,27,729
26947,25,2201,12,6.7720237,32,1024
26948,2,500,12,6.1551847,32,1024
26949,4,200,16,6.7177114,7,49
26950,42,300,12,6.471038,15,225
26951,13,4312,12,5.521461,41,1681
26952,32,1401,13,5.805135,17,289
26953,44,4000,16,6.5930448,21,441
26954,3,3304,16,7.2739997,12,144
26955,14,3001,13,5.654992,7,49
26956,1,2500,16,7.6104717,6,36
26957,13,4305,13,6.963845,9,81
26958,23,3500,13,6.763174,26,676
26959,34,1400,12,6.358315,44,1936
26960,13,2000,14,6.187316,20,400
26961,24,201,16,6.2523484,4,16
26962,52,503,16,6.645391,16,256
26963,44,200,9,6.1753874,36,1296
26964,13,1004,16,6.449984,37,1369
26965,73,400,12,6.453019,38,1444
26966,54,1000,16,6.083272,31,961
26967,46,1700,12,7.5616817,32,1024
26968,25,2201,13,6.468057,12,144
26969,73,602,13,7.050856,26,676
26970,36,200,12,6.1753874,13,169
26971,40,700,11,6.214608,27,729
26972,71,3402,10,6.1793795,22,484
26973,12,800,16,7.824046,23,529
26974,47,3700,16,7.3753524,42,1764
26975,47,4500,14,7.2739997,31,961
26976,47,1400,12,8.699514,23,529
26977,34,2700,16,6.357709,24,576
26978,14,1100,13,7.0169544,25,625
26979,13,1601,12,5.9914646,8,64
26980,21,2100,16,6.5940976,9,81
26981,46,400,12,6.5118594,23,529
26982,49,3600,12,6.5094075,39,1521
26983,43,200,16,7.130899,20,400
26984,72,1310,11,6.694181,36,1296
26985,24,1201,12,6.3904986,36,1296
26986,12,1403,16,8.727953,22,484
26987,53,1100,16,6.8685346,21,441
26988,47,2500,12,6.6749496,27,729
26989,24,3105,9,6.8277125,26,676
26990,23,3500,12,7.130899,28,784
26991,48,2102,12,6.1753874,27,729
26992,54,3102,13,6.645391,24,576
26993,71,7200,16,7.783224,17,289
26994,43,102,13,6.537249,14,196
26995,14,4004,12,5.885035,19,361
26996,73,1004,16,7.375096,28,784
26997,43,3604,12,7.2050066,25,625
26998,44,1503,13,6.8277125,35,1225
26999,65,501,13,5.789725,32,1024
27000,42,1600,12,7.2739997,37,1369
27001,43,2703,16,6.0322866,22,484
27002,13,4109,12,7.4563212,46,2116
27003,14,3903,16,6.5674295,35,1225
27004,43,1106,14,6.6200733,13,169
27005,3,300,14,6.6200733,9,81
27006,14,3902,9,6.645391,28,784
27007,33,1602,16,7.7927933,28,784
27008,44,400,16,6.5400305,15,225
27009,44,2800,12,6.8277125,36,1296
27010,5,100,12,6.357709,16,256
27011,46,1100,12,5.142563,34,1156
27012,49,2700,16,6.4222474,14,196
27013,33,1406,12,6.8685346,14,196
27014,65,503,16,7.099646,11,121
27015,22,2900,16,6.4222474,18,324
27016,35,500,12,6.9077554,22,484
27017,40,1900,12,7.099646,17,289
27018,35,901,13,6.357709,20,400
27019,25,1000,12,6.5118594,24,576
27020,71,500,12,6.8669333,20,400
27021,3,1000,12,6.288716,38,1444
27022,49,2510,16,6.7153835,21,441
27023,40,2801,13,6.5940976,20,400
27024,71,6602,16,7.7406645,24,576
27025,62,801,16,4.5217886,34,1156
27026,61,800,14,6.9268036,24,576
27027,25,2400,12,6.481671,23,529
27028,14,3901,16,7.338538,33,1089
27029,71,1102,12,7.1102796,18,324
27030,71,6104,16,7.4563212,15,225
27031,43,400,12,5.7037826,8,64
27032,56,800,12,6.8685346,29,841
27033,48,800,16,6.8633037,21,441
27034,21,300,12,6.592753,20,400
27035,71,1503,16,6.458805,5,25
27036,33,1406,13,6.225361,42,1764
27037,73,1802,16,6.302901,25,625
27038,21,1101,14,6.214608,16,256
27039,22,2304,9,6.612351,25,625
27040,51,1800,12,6.6700835,23,529
27041,49,3503,13,6.694181,15,225
27042,22,3800,13,6.763174,33,1089
27043,49,5202,13,6.1753874,32,1024
27044,33,100,14,5.8517027,25,625
27045,49,4610,16,6.1753874,10,100
27046,71,2108,10,6.694181,24,576
27047,6,400,14,7.0169544,13,169
27048,42,1400,16,6.7899723,11,121
27049,41,1100,12,5.952244,28,784
27050,61,120,13,7.7440033,16,256
27051,44,4100,12,6.214608,15,225
27052,32,601,14,7.377759,26,676
27053,48,1002,16,6.8685346,25,625
27054,34,100,13,6.047554,26,676
27055,25,2300,12,6.5592885,40,1600
27056,14,3302,12,6.763174,21,441
27057,53,1600,16,7.2331777,30,900
27058,21,3414,13,6.7165947,40,1600
27059,43,4020,12,6.8685346,39,1521
27060,14,4005,14,6.722352,20,400
27061,40,502,13,7.4108586,26,676
27062,14,3302,13,7.099646,33,1089
27063,42,400,13,6.001034,8,64
27064,61,103,14,7.1153946,40,1600
27065,12,2001,16,7.898154,27,729
27066,44,3200,13,6.357709,22,484
27067,34,1707,16,7.4998064,16,256
27068,32,100,12,6.357709,35,1225
27069,13,2000,12,5.5059566,17,289
27070,44,200,13,6.357709,8,64
27071,43,2001,12,6.981863,31,961
27072,43,3509,12,6.357709,45,2025
27073,13,3702,13,5.521461,8,64
27074,22,2307,12,5.9009504,26,676
27075,24,4000,14,7.0169544,22,484
27076,47,2601,16,7.5616817,18,324
27077,22,2500,13,5.6645617,11,121
27078,71,5424,11,6.052089,10,100
27079,54,1100,12,5.6645617,15,225
27080,14,1801,12,6.357709,39,1521
27081,45,400,16,8.731063,16,256
27082,49,2506,13,7.7848253,24,576
27083,24,3600,12,5.354407,19,361
27084,71,8200,13,7.684784,44,1936
27085,62,700,16,6.55108,34,1156
27086,23,3200,14,6.645391,24,576
27087,25,1100,13,6.2740316,8,64
27088,43,1200,12,6.594923,21,441
27089,43,3903,10,5.9313607,30,900
27090,3,4000,12,6.8685346,23,529
27091,6,100,16,7.2331777,33,1089
27092,13,3503,16,7.338538,18,324
27093,71,1102,13,6.562915,32,1024
27094,52,1500,16,6.3904986,8,64
27095,49,2302,10,5.6645617,21,441
27096,32,1300,12,6.6797924,34,1156
27097,24,1300,12,6.963845,30,900
27098,23,2601,13,5.8468833,35,1225
27099,49,2315,14,6.7177114,29,841
27100,21,3303,13,6.8685346,37,1369
27101,4,600,13,6.357709,11,121
27102,43,3000,14,6.522093,41,1681
27103,14,3401,12,5.9191437,46,2116
27104,23,3000,12,6.374951,13,169
27105,71,3503,13,7.050856,45,2025
27106,1,2200,14,6.9454956,9,81
27107,3,200,12,6.1345654,18,324
27108,62,822,13,8.751474,19,361
27109,22,100,9,5.981612,13,169
27110,40,1800,12,5.2590966,27,729
27111,71,700,16,6.5808525,42,1764
27112,14,3203,12,6.0322866,9,81
27113,21,3101,13,6.8277125,26,676
27114,47,201,11,6.142864,12,144
27115,23,3600,12,6.8685346,19,361
27116,21,103,14,6.6071696,19,361
27117,24,901,16,6.4803114,21,441
27118,62,400,13,6.763174,27,729
27119,35,801,13,6.3238072,34,1156
27120,40,302,12,6.645391,43,1849
27121,22,3700,16,6.142864,9,81
27122,73,2200,12,6.4222474,18,324
27123,21,700,12,5.93713,20,400
27124,43,3610,16,7.050856,16,256
27125,54,600,16,6.752001,16,256
27126,6,100,16,6.1753874,6,36
27127,12,1503,16,6.9995627,21,441
27128,13,4017,16,6.8243737,7,49
27129,49,2103,13,7.656992,20,400
27130,71,1800,14,5.115996,18,324
27131,34,1708,14,5.075174,32,1024
27132,41,1600,10,6.1753874,24,576
27133,53,400,12,6.963845,34,1156
27134,53,600,13,6.0384216,34,1156
27135,14,901,12,6.187316,40,1600
27136,23,2504,12,6.1753874,39,1521
27137,23,2602,12,6.8277125,13,169
27138,47,3900,16,6.645391,6,36
27139,54,2203,16,6.35102,8,64
27140,32,1500,12,6.2717667,12,144
27141,22,500,12,7.6809454,45,2025
27142,24,3300,12,6.825279,27,729
27143,22,2001,13,6.7177114,18,324
27144,34,2100,10,6.1948056,37,1369
27145,73,1201,14,6.357709,16,256
27146,24,1103,12,7.6417246,13,169
27147,53,1000,12,7.1612043,17,289
27148,47,201,12,7.083646,40,1600
27149,12,2103,14,6.3904986,13,169
27150,14,1805,16,8.070906,28,784
27151,23,1200,12,6.779922,41,1681
27152,49,4616,11,5.952244,38,1444
27153,14,1900,12,6.5118594,13,169
27154,98,101,16,7.2050066,23,529
27155,21,1900,13,7.967147,39,1521
27156,22,2001,12,6.2107544,34,1156
27157,13,1602,12,6.288716,35,1225
27158,25,1600,12,6.795964,18,324
27159,13,1401,12,5.521461,25,625
27160,53,300,12,5.2590966,26,676
27161,49,4621,12,6.763174,30,900
27162,25,200,12,4.4084597,8,64
27163,71,2202,16,8.740336,41,1681
27164,71,2801,13,7.006846,30,900
27165,12,1902,16,5.441418,19,361
27166,21,2500,12,6.3238072,18,324
27167,34,2700,13,6.357709,11,121
27168,23,2900,12,5.159055,9,81
27169,73,1805,16,7.050856,8,64
27170,47,1100,11,6.6023736,32,1024
27171,73,1004,12,7.1153946,16,256
27172,43,4008,16,6.187316,22,484
27173,71,2403,9,5.717296,24,576
27174,47,1400,13,7.0169544,22,484
27175,49,1900,12,6.4222474,25,625
27176,44,1402,12,6.5940976,38,1444
27177,22,2400,12,6.7177114,27,729
27178,21,3505,12,6.1236362,11,121
27179,49,5201,16,7.933245,18,324
27180,24,602,16,7.099646,36,1296
27181,71,6122,16,6.4171324,15,225
27182,25,2102,11,6.1345654,10,100
27183,73,2006,16,7.7848253,16,256
27184,12,2103,12,6.214608,14,196
27185,14,3002,16,7.2331777,12,144
27186,44,3600,13,6.6338663,17,289
27187,56,900,12,5.1877756,46,2116
27188,47,400,13,6.763174,17,289
27189,72,1301,12,6.496021,40,1600
27190,3,3200,13,6.763174,34,1156
27191,51,2400,13,6.5940976,26,676
27192,12,1002,13,5.9914646,9,81
27193,49,5606,12,7.387328,42,1764
27194,37,600,14,6.5940976,29,841
27195,49,4802,12,6.763174,29,841
27196,71,1700,14,7.2408996,15,225
27197,24,902,16,6.963845,14,196
27198,71,2107,12,6.645391,41,1681
27199,12,2002,14,6.506129,7,49
27200,71,7400,12,6.963845,18,324
27201,33,500,10,6.357709,21,441
27202,14,3102,16,7.5616817,20,400
27203,31,200,12,6.8277125,32,1024
27204,43,2708,12,6.740701,38,1444
27205,43,1801,13,4.6051702,38,1444
27206,43,2401,13,6.740701,18,324
27207,42,200,12,6.6700835,41,1681
27208,31,800,12,6.6200733,36,1296
27209,32,1401,13,7.2945285,43,1849
27210,47,1900,16,7.034049,8,64
27211,71,2303,13,5.8468833,10,100
27212,12,902,13,7.2739997,17,289
27213,3,3200,16,5.8289456,6,36
27214,25,1300,12,6.40385,30,900
27215,52,1600,12,6.5400305,44,1936
27216,21,2900,16,6.8685346,6,36
27217,40,1000,12,6.001034,10,100
27218,54,1302,12,6.5940976,27,729
27219,21,3411,16,7.165837,33,1089
27220,54,200,10,6.533062,37,1369
27221,24,2700,9,7.2442274,22,484
27222,71,7200,14,6.415978,36,1296
27223,71,5424,9,6.408764,35,1225
27224,14,2103,16,6.848332,9,81
27225,13,3503,16,6.785153,16,256
27226,23,600,12,6.357709,33,1089
27227,13,4311,12,7.0255384,20,400
27228,54,501,12,6.5674295,20,400
27229,23,3000,12,6.963845,26,676
27230,4,800,14,6.8277125,32,1024
27231,52,1201,16,7.325959,21,441
27232,43,2801,16,7.130899,40,1600
27233,22,1000,12,6.357709,33,1089
27234,61,116,16,7.0169544,19,361
27235,71,4406,14,7.050856,19,361
27236,13,4013,16,8.805837,36,1296
27237,71,3903,16,7.967147,29,841
27238,73,1300,13,7.130899,37,1369
27239,40,1600,12,6.645391,21,441
27240,71,2602,13,7.5811,29,841
27241,25,2500,12,6.888337,12,144
27242,1,1600,12,6.8665323,10,100
27243,71,6118,12,6.099945,37,1369
27244,23,2900,12,6.6870127,23,529
27245,14,2201,11,6.244167,23,529
27246,12,2201,12,7.338538,27,729
27247,71,8103,12,6.1345654,25,625
27248,21,3409,12,6.8685346,22,484
27249,44,800,10,6.5674295,33,1089
27250,12,2301,12,6.888337,33,1089
27251,14,4002,10,5.8742824,43,1849
27252,23,3000,12,6.8277125,22,484
27253,13,4309,12,7.2119665,22,484
27254,3,200,12,6.288716,22,484
27255,71,7602,13,6.946976,23,529
27256,43,900,12,6.357709,18,324
27257,71,2500,9,6.645391,37,1369
27258,51,1704,16,6.5940976,30,900
27259,67,301,13,6.7012987,33,1089
27260,71,4800,13,5.2590966,21,441
27261,21,3204,12,6.71305,25,625
27262,47,2000,12,6.214608,34,1156
27263,24,3900,16,6.5919023,14,196
27264,33,1501,16,5.7037826,27,729
27265,40,600,14,7.4563212,21,441
27266,33,1402,16,6.1345654,9,81
27267,49,5301,12,6.0322866,29,841
27268,14,3802,12,6.645391,40,1600
27269,71,8115,12,7.5912404,28,784
27270,51,2100,12,6.5118594,31,961
27271,71,5600,13,4.402646,45,2025
27272,14,300,10,5.7037826,27,729
27273,4,300,16,6.3801227,3,9
27274,51,1500,10,5.952244,22,484
27275,42,1300,11,6.9541616,28,784
27276,21,3501,16,5.809143,5,25
27277,47,2801,16,7.2605767,23,529
27278,34,1701,12,5.9914646,21,441
27279,23,2602,14,6.3969297,14,196
27280,31,700,13,5.6756115,11,121
27281,34,901,12,6.5118594,16,256
27282,54,501,16,7.638643,7,49
27283,71,8110,16,7.7085333,9,81
27284,22,2900,12,6.439655,23,529
27285,62,501,12,6.8685346,17,289
27286,67,502,12,6.694181,24,576
27287,43,1001,16,5.8697677,7,49
27288,31,500,12,6.4222474,32,1024
27289,73,2008,16,7.050856,16,256
27290,31,600,16,6.8277125,12,144
27291,21,3101,12,6.6149316,36,1296
27292,3,2800,12,6.645391,27,729
27293,14,3301,12,6.4222474,29,841
27294,32,601,12,6.752001,18,324
27295,21,3413,14,6.3099184,22,484
27296,62,816,16,6.5400305,7,49
27297,40,1800,12,6.785153,45,2025
27298,43,2202,12,5.952244,36,1296
27299,62,903,14,6.9077554,22,484
27300,25,1700,13,6.888337,28,784
27301,62,819,12,6.497471,33,1089
27302,32,1000,12,7.050856,25,625
27303,25,2400,14,6.645391,22,484
27304,40,2700,12,6.1753874,7,49
27305,47,2300,12,5.789725,22,484
27306,33,1402,16,7.0355887,8,64
27307,71,8003,14,7.176019,40,1600
27308,71,1303,14,7.2739997,26,676
27309,45,1802,13,5.5367284,12,144
27310,12,2003,12,6.4222474,15,225
27311,41,1400,13,6.4222474,32,1024
27312,13,200,16,6.4141417,18,324
27313,56,400,12,6.5674295,33,1089
27314,56,600,12,6.1345654,41,1681
27315,24,202,12,7.2050066,24,576
27316,71,2713,12,7.138867,13,169
27317,13,4204,14,6.047554,44,1936
27318,71,4700,16,7.1461663,37,1369
27319,3,3500,16,7.656992,17,289
27320,11,102,16,6.802395,7,49
27321,25,2101,16,5.759872,11,121
27322,73,2102,12,7.0030656,29,841
27323,32,200,12,6.0920057,23,529
27324,61,300,16,6.3904986,28,784
27325,43,1400,16,6.5400305,26,676
27326,23,300,12,6.1345654,19,361
27327,40,1300,16,7.399163,29,841
27328,25,2400,12,6.263398,38,1444
27329,54,1100,14,6.1345654,6,36
27330,45,1901,12,6.838075,20,400
27331,24,3109,12,6.645391,18,324
27332,51,1200,12,5.971662,25,625
27333,71,1103,12,5.5955687,9,81
27334,49,4623,12,6.763174,14,196
27335,61,112,13,6.453019,37,1369
27336,21,400,12,3.7297015,41,1681
27337,24,3700,16,7.5616817,33,1089
27338,32,603,12,6.482872,11,121
27339,72,1303,16,7.576805,13,169
27340,14,3901,12,6.8277125,30,900
27341,42,500,12,7.038157,27,729
27342,23,3803,13,6.740701,24,576
27343,49,2700,13,7.967147,26,676
27344,34,1601,12,6.2523484,26,676
27345,24,3300,12,6.437752,19,361
27346,47,2601,13,6.0322866,6,36
27347,52,1103,12,6.2298756,18,324
27348,24,502,12,6.55108,30,900
27349,72,300,12,6.3238072,11,121
27350,62,805,16,6.3904986,16,256
27351,72,1310,13,5.233779,31,961
27352,66,400,14,5.441418,41,1681
27353,56,300,13,7.2739997,22,484
27354,42,1600,12,6.3238072,12,144
27355,14,4302,16,7.8885846,31,961
27356,68,200,12,6.645391,19,361
27357,71,2709,14,8.740336,27,729
27358,35,100,14,6.357709,7,49
27359,22,1000,12,6.5118594,20,400
27360,24,2400,13,6.55108,33,1089
27361,23,3600,16,7.5912404,12,144
27362,53,400,12,4.5251274,39,1521
27363,21,3202,16,7.2050066,19,361
27364,62,803,16,6.5118594,14,196
27365,48,202,14,7.050856,36,1296
27366,14,3904,12,6.5940976,18,324
27367,13,1502,13,6.652863,25,625
27368,53,800,12,7.0355887,28,784
27369,44,1900,16,8.031686,26,676
27370,54,2800,12,6.55108,28,784
27371,51,2500,16,6.8277125,21,441
27372,47,3900,12,6.888337,43,1849
27373,40,600,13,6.9454956,23,529
27374,62,803,16,7.661527,29,841
27375,13,1800,9,6.285377,31,961
27376,40,1700,12,6.817241,26,676
27377,41,200,13,5.952244,40,1600
27378,71,4406,12,7.338538,25,625
27379,13,803,12,7.3632307,30,900
27380,34,1900,16,7.2331777,32,1024
27381,22,400,12,3.912023,18,324
27382,13,3810,16,7.7440033,5,25
27383,53,1400,13,5.7291,7,49
27384,49,4000,16,5.521461,20,400
27385,73,2006,13,6.8936563,35,1225
27386,24,400,12,6.9485774,31,961
27387,67,501,13,5.2590966,23,529
27388,40,3200,12,5.818712,41,1681
27389,14,4101,12,6.843217,34,1156
27390,24,1900,12,6.288716,10,100
27391,23,400,12,6.947577,19,361
27392,13,4104,12,6.3969297,33,1089
27393,54,1700,16,6.5118594,17,289
27394,43,702,12,6.6700835,12,144
27395,23,4101,13,7.300317,40,1600
27396,71,4404,16,5.7778907,4,16
27397,23,3805,13,7.176019,21,441
27398,33,400,12,6.1753874,33,1089
27399,47,2601,14,6.8690143,12,144
27400,24,2500,12,6.763174,8,64
27401,47,2801,16,6.357709,5,25
27402,12,306,16,7.967147,5,25
27403,40,501,13,7.5616817,28,784
27404,62,300,12,6.645391,41,1681
27405,13,3807,16,6.821443,19,361
27406,48,1300,12,6.173786,32,1024
27407,41,2300,12,6.357709,15,225
27408,61,900,16,6.963845,9,81
27409,23,3805,12,7.130899,34,1156
27410,49,2800,16,6.2686753,31,961
27411,13,3000,12,6.963845,25,625
27412,24,4000,12,5.6645617,37,1369
27413,21,600,13,6.453019,36,1296
27414,73,300,13,6.888337,34,1156
27415,13,200,14,7.338538,12,144
27416,13,1604,14,6.9268036,38,1444
27417,62,802,12,6.406499,42,1764
27418,47,2900,12,7.2739997,32,1024
27419,63,200,14,6.1345654,24,576
27420,73,1500,13,6.003887,15,225
27421,47,201,12,5.952244,35,1225
27422,23,1800,12,6.5400305,40,1600
27423,24,4403,12,6.645391,30,900
27424,21,3505,13,6.795706,33,1089
27425,66,603,13,6.1345654,33,1089
27426,25,900,12,7.2109413,21,441
27427,23,400,10,5.521461,24,576
27428,23,2503,14,7.130899,30,900
27429,67,501,16,6.645391,25,625
27430,48,1002,14,6.2791467,20,400
27431,40,2000,16,7.1612043,9,81
27432,21,1000,12,6.5919023,24,576
27433,63,200,16,6.5400305,25,625
27434,53,700,13,6.0402546,32,1024
27435,22,2304,12,6.1753874,18,324
27436,48,1700,13,6.1753874,27,729
27437,24,1500,14,6.0920057,9,81
27438,54,2201,16,6.963845,10,100
27439,14,2101,12,6.288716,38,1444
27440,35,701,12,6.8685346,15,225
27441,49,4702,16,6.8243737,18,324
27442,62,817,13,6.9077554,13,169
27443,21,1202,12,6.645391,8,64
27444,31,1400,12,6.1753874,24,576
27445,35,702,12,6.1753874,23,529
27446,23,3804,13,7.5912404,25,625
27447,22,900,16,5.6645617,25,625
27448,49,5304,12,7.967147,24,576
27449,34,2300,12,6.4222474,30,900
27450,32,1401,16,8.643487,22,484
27451,1,1800,13,6.357709,13,169
27452,47,800,12,6.1345654,27,729
27453,43,1903,16,6.9454956,37,1369
27454,33,2500,13,6.4191175,39,1521
27455,3,3301,13,5.480639,21,441
27456,71,8002,13,6.645391,11,121
27457,44,3100,9,6.5022902,39,1521
27458,21,3406,13,7.130899,26,676
27459,33,1900,12,5.9009504,36,1296
27460,33,1302,12,6.740701,38,1444
27461,72,702,16,5.7291,25,625
27462,62,200,16,7.5616817,33,1089
27463,71,2405,12,6.1753874,12,144
