,distid,intid,lunch,enrol,ptr,found,expp,revpp,avgsal,drop,grad,math4,math7,choice,psa,year,staff,avgben,y92,y93,y94,y95,y96,y97,y98,lexpp,lfound,lexpp_1,lfnd_1,lenrol,lenrolsq,lunchsq,lfndsq,math4_1,cmath4,gexpp,gexpp_1,gfound,gfnd_1,clunch,clnchsq,genrol,genrolsq,expp92,lexpp92,math4_92,cpi,rexpp,lrexpp,lrexpp_1,grexpp,grexpp_1
3530,81020.0,81,33.8,5195.0,,,6611,,36909.0,6.2,78.5,39.8,30.7,,,1994,124.2,8476.0,0,0,1,0,0,0,0,8.796491,,8.801018,,8.555452,73.19576,1142.44,,35.7,4.0999985,-0.004527092,0.015325546,,,0.8999977,60.029785,-0.050849915,-0.87267303,6540.0,8.785692,27.1,1.482,7159.686,8.876222,8.906033,-0.029810905,-0.014170647
3531,81020.0,81,41.22,4911.0,23.8,5924.0,6764,7334.0,51478.0,6.14,78.3,51.3,30.5,,0.0,1995,,,0,0,0,1,0,0,0,8.819369,8.686768,8.796491,,8.499233,72.23697,1699.0885,75.45993,39.8,11.5,0.022878647,-0.004527092,,,7.420002,556.64856,-0.0562191,-0.95879364,6540.0,8.785692,27.1,1.524,7123.504,8.871155,8.876222,-0.0050668716,-0.029810905
3532,81020.0,81,45.83,4809.0,24.5,6077.0,7217,7606.0,56640.0,5.78,78.9,44.6,29.0,,0.0,1996,,,0,0,0,0,1,0,0,8.884194,8.712266,8.819369,8.686768,8.478245,71.88064,2100.3892,75.90358,51.3,-6.700001,0.06482506,0.022878647,0.02549839,,4.6100006,401.30066,-0.020988464,-0.35633087,6540.0,8.785692,27.1,1.569,7382.591,8.90688,8.871155,0.035725594,-0.0050668716
3533,81020.0,81,47.48,4938.0,24.4,6232.0,7141,7450.0,51662.0,4.9,81.4,47.0,30.0,79.0,,1997,,,0,0,0,0,0,1,0,8.873608,8.7374525,8.884194,8.712266,8.504716,72.33019,2254.3503,76.34308,44.6,2.4000015,-0.010586739,0.06482506,0.025186539,0.02549839,1.6499977,153.96118,0.026471138,0.44955444,6540.0,8.785692,27.1,1.605,7141.0,8.873608,8.90688,-0.033272743,0.035725594
3534,81020.0,81,50.71,4957.0,21.4,6386.0,7417,8822.0,46841.0,5.6,80.1,51.0,39.0,174.0,,1998,,,0,0,0,0,0,0,1,8.91153,8.761864,8.873608,8.7374525,8.508556,72.39553,2571.504,76.770256,47.0,4.0,0.037921906,-0.010586739,0.024411201,0.025186539,3.2299995,317.15356,0.0038404465,0.065338135,6540.0,8.785692,27.1,1.63,7303.242,8.896073,8.873608,0.022465706,-0.033272743
3535,81040.0,81,5.0,2490.0,,,4731,,34309.0,1.0,95.9,43.6,46.3,,,1992,101.6,5144.0,1,0,0,0,0,0,0,8.461892,,,,7.820038,61.152992,25.0,,,,,,,,,,,,,,,1.403,5412.1562,8.596403,,,
3536,81040.0,81,3.4,2496.0,,,5070,,36801.0,2.7,89.2,47.6,51.5,,,1993,101.1,5895.0,0,1,0,0,0,0,0,8.531096,,8.461892,,7.822445,61.190643,11.56,,43.6,4.0,0.06920433,,,,-1.5999999,-13.44,0.002407074,0.037651062,4731.0,8.461892,43.6,1.445,5631.384,8.63611,8.596403,0.039707184,
3537,81040.0,81,4.4,2542.0,,,5606,,35959.0,5.5,78.9,63.9,53.9,,,1994,108.1,8284.0,0,0,1,0,0,0,0,8.631593,,8.531096,,7.8407063,61.476677,19.36,,47.6,16.300003,0.10049629,0.06920433,,,1.0,7.8,0.018261433,0.28603363,4731.0,8.461892,43.6,1.482,6071.2754,8.711324,8.63611,0.07521343,0.039707184
3538,81040.0,81,4.26,2684.0,23.2,5573.0,5807,6732.0,48994.0,1.43,94.9,64.2,61.8,,0.0,1995,,,0,0,0,1,0,0,0,8.66682,8.625689,8.631593,,7.8950634,62.332027,18.147602,74.402504,63.9,0.29999542,0.035226822,0.10049629,,,-0.13999987,-1.2123985,0.05435705,0.8553505,4731.0,8.461892,43.6,1.524,6115.6396,8.718605,8.711324,0.0072813034,0.07521343
3539,81040.0,81,3.81,2711.0,22.7,5726.0,6227,7121.0,50810.0,1.72,93.2,64.5,58.8,,0.0,1996,,,0,0,0,0,1,0,0,8.7366495,8.652773,8.66682,8.625689,7.9050727,62.490173,14.5161,74.870476,64.2,0.30000305,0.06982994,0.035226822,0.02708435,,-0.4500003,-3.6315022,0.010009289,0.1581459,4731.0,8.461892,43.6,1.569,6369.8755,8.7593355,8.718605,0.040730476,0.0072813034
3540,81040.0,81,4.01,2763.0,23.1,5881.0,6627,7220.0,55147.0,1.5,93.6,64.0,62.0,0.0,,1997,,,0,0,0,0,0,1,0,8.798907,8.679482,8.7366495,8.652773,7.9240723,62.79092,16.080101,75.33341,64.5,-0.5,0.062257767,0.06982994,0.026709557,0.02708435,0.20000029,1.5640011,0.018999577,0.30074692,4731.0,8.461892,43.6,1.605,6627.0,8.798907,8.7593355,0.039571762,0.040730476
3541,81040.0,81,3.43,2821.0,23.1,6035.0,7055,7293.0,57022.0,2.5,89.6,62.0,77.0,0.0,,1998,,,0,0,0,0,0,0,1,8.861492,8.705331,8.798907,8.679482,7.9448466,63.120586,11.7649,75.78278,64.0,-2.0,0.06258488,0.062257767,0.025848389,0.026709557,-0.58000016,-4.315201,0.020774364,0.32966614,4731.0,8.461892,43.6,1.63,6946.7944,8.846036,8.798907,0.047128677,0.039571762
3542,81050.0,81,4.9,2073.0,,,5147,,35719.0,1.5,94.1,62.7,39.3,,,1992,105.7,6327.0,1,0,0,0,0,0,0,8.546169,,,,7.636752,58.319984,24.01,,,,,,,,,,,,,,,1.403,5888.051,8.68068,,,
3543,81050.0,81,6.1,2168.0,,,5235,,35536.0,2.2,91.3,66.5,57.5,,,1993,108.4,6555.0,0,1,0,0,0,0,0,8.563122,,8.546169,,7.6815605,59.00637,37.21,,62.7,3.7999992,0.016952515,,,,1.1999998,13.199999,0.044808388,0.6863861,5147.0,8.546169,62.7,1.445,5814.654,8.668137,8.68068,-0.012543678,
3544,81050.0,81,5.6,2291.0,,,5437,,38256.0,0.8,96.9,73.0,46.5,,,1994,100.6,9567.0,0,0,1,0,0,0,0,8.600983,,8.563122,,7.7367435,59.8572,31.359999,,66.5,6.5,0.03786087,0.016952515,,,-0.5,-5.8500004,0.055182934,0.8508301,5147.0,8.546169,62.7,1.482,5888.249,8.680714,8.668137,0.012577057,-0.012543678
3545,81050.0,81,5.75,2401.0,23.2,5876.0,6125,6858.0,50631.0,-1.33,104.9,75.0,65.7,,0.0,1995,,,0,0,0,1,0,0,0,8.720134,8.678632,8.600983,,7.7836404,60.585056,33.0625,75.31865,73.0,2.0,0.119151115,0.03786087,,,0.1500001,1.7025013,0.046896935,0.7278557,5147.0,8.546169,62.7,1.524,6450.541,8.771919,8.680714,0.0912056,0.012577057
3546,81050.0,81,5.54,2582.0,19.4,6029.0,6419,7031.0,42790.0,4.02,83.2,70.0,67.2,,0.0,1996,,,0,0,0,0,1,0,0,8.767017,8.704336,8.720134,8.678632,7.8563194,61.721756,30.691599,75.765465,75.0,-5.0,0.046883583,0.119151115,0.025704384,,-0.21000004,-2.370901,0.07267904,1.1366997,5147.0,8.546169,62.7,1.569,6566.2812,8.789703,8.771919,0.017784119,0.0912056
3547,81050.0,81,3.71,2637.0,20.2,6184.0,6970,7327.0,47445.0,1.6,93.6,62.0,54.0,0.0,,1997,,,0,0,0,0,0,1,0,8.849371,8.72972,8.767017,8.704336,7.877397,62.053383,13.7641,76.208015,70.0,-8.0,0.08235359,0.046883583,0.02538395,0.025704384,-1.8299999,-16.927498,0.021077633,0.3316269,5147.0,8.546169,62.7,1.605,6970.0,8.849371,8.789703,0.059667587,0.017784119
3548,81050.0,81,5.27,2768.0,22.8,6338.0,6619,7603.0,52969.0,3.3,87.5,76.0,74.0,0.0,,1998,,,0,0,0,0,0,0,1,8.7977,8.754318,8.849371,8.72972,7.9258804,62.81958,27.7729,76.638084,62.0,14.0,-0.051671028,0.08235359,0.024598122,0.02538395,1.56,14.0088,0.04848337,0.7661972,5147.0,8.546169,62.7,1.63,6517.4814,8.782244,8.849371,-0.06712723,0.059667587
3549,81070.0,81,14.5,3277.0,,,4064,,32893.0,18.6,47.8,23.6,28.3,,,1992,89.0,6939.0,1,0,0,0,0,0,0,8.309923,,,,8.094684,65.5239,210.25,,,,,,,,,,,,,,,1.403,4649.1235,8.444434,,,
3550,81070.0,81,15.2,3394.0,,,4366,,36621.0,3.8,87.6,40.9,33.1,,,1993,86.9,7605.0,0,1,0,0,0,0,0,8.381602,,8.309923,,8.129765,66.09307,231.04,,23.6,17.300001,0.071679115,,,,0.6999998,20.789993,0.03508091,0.5691681,4064.0,8.309923,23.6,1.445,4849.432,8.486617,8.444434,0.042182922,
3551,81070.0,81,17.4,3386.0,,,4815,,35932.0,5.9,78.3,45.4,34.7,,,1994,93.7,10670.0,0,0,1,0,0,0,0,8.479491,,8.381602,,8.127404,66.0547,302.75998,,40.9,4.5,0.09788895,0.071679115,,,2.1999998,71.719986,-0.002360344,-0.038368225,4064.0,8.309923,23.6,1.482,5214.6255,8.559222,8.486617,0.07260513,0.042182922
3552,81070.0,81,16.52,3494.0,24.5,5198.0,5532,5905.0,46230.0,4.83,83.4,57.3,42.1,,0.0,1995,,,0,0,0,1,0,0,0,8.618304,8.556029,8.479491,,8.158802,66.56605,272.9104,73.205635,45.4,11.899998,0.13881302,0.09788895,,,-0.87999916,-29.849579,0.03139782,0.5113449,4064.0,8.309923,23.6,1.524,5826.0234,8.67009,8.559222,0.1108675,0.07260513
3553,81070.0,81,17.71,3810.0,25.7,5351.0,5573,6170.0,47424.0,-4.78,125.3,46.0,53.3,,0.0,1996,,,0,0,0,0,1,0,0,8.625689,8.585039,8.618304,8.556029,8.245384,67.98636,313.64407,73.702896,57.3,-11.299999,0.0073843,0.13881302,0.029009819,,1.1899986,40.733673,0.086582184,1.420311,4064.0,8.309923,23.6,1.569,5700.87,8.648375,8.67009,-0.021715164,0.1108675
3554,81070.0,81,18.17,3957.0,23.9,5506.0,6140,6285.0,47285.0,3.5,86.1,48.0,40.0,0.0,,1997,,,0,0,0,0,0,1,0,8.72258,8.613594,8.625689,8.585039,8.283241,68.61208,330.1489,74.194,46.0,2.0,0.0968914,0.0073843,0.028554916,0.029009819,0.460001,16.504822,0.037857056,0.6257248,4064.0,8.309923,23.6,1.605,6140.0,8.72258,8.648375,0.0742054,-0.021715164
3555,81070.0,81,16.94,4052.0,23.7,5660.0,6301,6901.0,47038.0,1.7,92.9,61.0,50.0,0.0,,1998,,,0,0,0,0,0,0,1,8.748464,8.641179,8.72258,8.613594,8.306966,69.005684,286.96362,74.669975,48.0,13.0,0.025883675,0.0968914,0.02758503,0.028554916,-1.2299995,-43.185272,0.023724556,0.39360046,4064.0,8.309923,23.6,1.63,6204.359,8.733007,8.72258,0.010427475,0.0742054
3556,81080.0,81,10.1,1121.0,,,4485,,28702.0,0.0,100.0,59.5,56.4,,,1992,111.0,5726.0,1,0,0,0,0,0,0,8.408494,,,,7.0219765,49.308155,102.01001,,,,,,,,,,,,,,,1.403,5130.738,8.543005,,,
3557,81080.0,81,13.0,1133.0,,,4598,,32387.0,0.0,100.0,70.0,49.4,,,1993,103.0,6474.0,0,1,0,0,0,0,0,8.433376,,8.408494,,7.0326242,49.457806,169.0,,59.5,10.5,0.024882317,,,,2.8999996,66.98999,0.010647774,0.14965057,4485.0,8.408494,59.5,1.445,5107.121,8.538391,8.543005,-0.0046138763,
3558,81080.0,81,12.1,1166.0,,,4901,,37025.0,1.0,96.0,63.4,55.6,,,1994,90.3,10555.0,0,0,1,0,0,0,0,8.497194,,8.433376,,7.061334,49.86244,146.41,,70.0,-6.5999985,0.06381798,0.024882317,,,-0.8999996,-22.589996,0.028709888,0.40463257,4485.0,8.408494,59.5,1.482,5307.763,8.576926,8.538391,0.038535118,-0.0046138763
3559,81080.0,81,10.6,1172.0,24.7,5406.0,5430,6224.0,44905.0,0.62,96.1,77.2,58.4,,0.0,1995,,,0,0,0,1,0,0,0,8.599694,8.595264,8.497194,,7.066467,49.93495,112.36001,73.87857,63.4,13.799995,0.10249996,0.06381798,,,-1.5,-34.049995,0.005132675,0.07251358,4485.0,8.408494,59.5,1.524,5718.602,8.65148,8.576926,0.07455349,0.038535118
3560,81080.0,81,10.91,1234.0,24.6,5559.0,5440,6207.0,44770.0,2.13,93.2,64.4,60.2,,0.0,1996,,,0,0,0,0,1,0,0,8.601534,8.623174,8.599694,8.595264,7.1180162,50.666157,119.0281,74.35912,77.2,-12.799995,0.0018396378,0.10249996,0.027909279,,0.30999947,6.668091,0.051549435,0.731205,4485.0,8.408494,59.5,1.569,5564.8184,8.62422,8.65148,-0.027259827,0.07455349
3561,81080.0,81,10.88,1235.0,25.2,5714.0,6053,6490.0,51073.0,3.8,85.2,54.0,56.0,0.0,,1997,,,0,0,0,0,0,1,0,8.708309,8.650675,8.601534,8.623174,7.1188264,50.67769,118.374405,74.834175,64.4,-10.400002,0.106775284,0.0018396378,0.027501106,0.027909279,-0.029999733,-0.65369415,0.00081014633,0.01153183,4485.0,8.408494,59.5,1.605,6053.0,8.708309,8.62422,0.08408928,-0.027259827
3562,81080.0,81,12.17,1244.0,24.3,5868.0,6175,6851.0,52348.0,2.9,89.0,62.0,53.0,0.0,,1998,,,0,0,0,0,0,0,1,8.728264,8.677269,8.708309,8.650675,7.126087,50.78112,148.1089,75.295,54.0,8.0,0.019954681,0.106775284,0.026594162,0.027501106,1.29,29.734497,0.0072607994,0.1034317,4485.0,8.408494,59.5,1.63,6080.2915,8.712808,8.708309,0.0044984818,0.08408928
3563,81100.0,81,9.6,2366.0,,,4175,,32024.0,1.6,93.8,47.6,32.6,,,1992,101.4,5116.0,1,0,0,0,0,0,0,8.336869,,,,7.768956,60.35668,92.16,,,,,,,,,,,,,,,1.403,4776.105,8.47138,,,
3564,81100.0,81,9.6,2405.0,,,4353,,33341.0,3.8,87.2,48.1,39.2,,,1993,99.4,6605.0,0,1,0,0,0,0,0,8.37862,,8.336869,,7.785305,60.610973,92.16,,47.6,0.5,0.041750908,,,,0.0,0.0,0.016348839,0.25429153,4175.0,8.336869,47.6,1.445,4834.9927,8.483635,8.47138,0.012254715,
3565,81100.0,81,11.0,2465.0,,,4575,,30573.0,5.1,81.2,69.7,45.6,,,1994,110.3,6960.0,0,0,1,0,0,0,0,8.428362,,8.37862,,7.809947,60.995274,121.0,,48.1,21.599998,0.049741745,0.041750908,,,1.3999996,28.839996,0.02464199,0.38430023,4175.0,8.336869,47.6,1.482,4954.7065,8.508093,8.483635,0.024457932,0.012254715
3566,81100.0,81,11.82,1992.0,21.2,5178.0,5521,6278.0,48567.0,1.97,93.0,65.8,42.6,,0.0,1995,,,0,0,0,1,0,0,0,8.616314,8.552175,8.428362,,7.5968943,57.712803,139.71239,73.13969,69.7,-3.899994,0.18795204,0.049741745,,,0.8199997,18.712387,-0.21305275,-3.2824707,4175.0,8.336869,47.6,1.524,5814.439,8.668099,8.508093,0.16000652,0.024457932
3567,81100.0,81,12.51,2125.0,21.4,5331.0,5610,6352.0,50504.0,2.39,89.2,71.4,62.3,,0.0,1996,,,0,0,0,0,1,0,0,8.632306,8.581294,8.616314,8.552175,7.661527,58.698997,156.5001,73.63861,65.8,5.5999985,0.015992165,0.18795204,0.029119492,,0.69000053,16.78772,0.06463289,0.9861946,4175.0,8.336869,47.6,1.569,5738.7188,8.654991,8.668099,-0.0131082535,0.16000652
3568,81100.0,81,13.09,2175.0,22.8,5486.0,6028,6781.0,52848.0,3.7,88.0,69.0,52.0,9.0,,1997,,,0,0,0,0,0,1,0,8.70417,8.609955,8.632306,8.581294,7.684784,59.055904,171.3481,74.131325,71.4,-2.4000015,0.07186413,0.015992165,0.028660774,0.029119492,0.5799999,14.847992,0.023256779,0.3569069,4175.0,8.336869,47.6,1.605,6028.0,8.70417,8.654991,0.049179077,-0.0131082535
3569,81100.0,81,13.32,2228.0,21.7,5640.0,6141,6626.0,50115.0,6.3,76.8,73.0,45.0,22.0,,1998,,,0,0,0,0,0,0,1,8.722743,8.637639,8.70417,8.609955,7.7088594,59.426514,177.4224,74.60881,69.0,4.0,0.018572807,0.07186413,0.027684212,0.028660774,0.22999954,6.074295,0.024075508,0.37060928,4175.0,8.336869,47.6,1.63,6046.813,8.707287,8.70417,0.0031166077,0.049179077
3570,81120.0,81,4.3,3303.0,,,5123,,34765.0,0.7,97.5,51.1,51.7,,,1992,107.0,6821.0,1,0,0,0,0,0,0,8.541495,,,,8.102587,65.65191,18.490002,,,,,,,,,,,,,,,1.403,5860.595,8.676006,,,
3571,81120.0,81,4.2,3499.0,,,5012,,36451.0,1.8,93.2,48.2,46.8,,,1993,102.8,7253.0,0,1,0,0,0,0,0,8.51959,,8.541495,,8.160233,66.58939,17.639997,,51.1,-2.8999977,-0.021904945,,,,-0.10000038,-0.8500042,0.057645798,0.93748474,5123.0,8.541495,51.1,1.445,5566.962,8.624605,8.676006,-0.05140114,
3572,81120.0,81,5.2,3652.0,,,5469,,43788.0,0.2,99.3,70.9,62.0,,,1994,90.1,11514.0,0,0,1,0,0,0,0,8.606851,,8.51959,,8.203031,67.28971,27.039997,,48.2,22.7,0.08726025,-0.021904945,,,1.0,9.4,0.042798042,0.7003174,5123.0,8.541495,51.1,1.482,5922.905,8.686583,8.624605,0.061977386,-0.05140114
3573,81120.0,81,5.0,3951.0,23.9,5565.0,5695,6213.0,54293.0,3.09,87.8,80.6,71.0,,0.0,1995,,,0,0,0,1,0,0,0,8.647344,8.624252,8.606851,,8.281724,68.58695,25.0,74.37773,70.9,9.699997,0.04049301,0.08726025,,,-0.19999981,-2.039997,0.07869339,1.2972412,5123.0,8.541495,51.1,1.524,5997.687,8.699129,8.686583,0.012546539,0.061977386
3574,81120.0,81,5.62,4084.0,23.0,5718.0,5952,6543.0,54199.0,1.65,93.8,76.9,73.3,,0.0,1996,,,0,0,0,0,1,0,0,8.691483,8.651375,8.647344,8.624252,8.314832,69.13643,31.584398,74.84628,80.6,-3.699997,0.04413891,0.04049301,0.027122498,,0.6199999,6.5843983,0.033107758,0.5494766,5123.0,8.541495,51.1,1.569,6088.566,8.714168,8.699129,0.01503849,0.012546539
3575,81120.0,81,5.33,4335.0,23.3,5873.0,6015,6706.0,53817.0,3.3,87.6,75.0,75.0,0.0,,1997,,,0,0,0,0,0,1,0,8.702012,8.678121,8.691483,8.651375,8.374476,70.13186,28.4089,75.30978,76.9,-1.9000015,0.010529518,0.04413891,0.026745796,0.027122498,-0.28999996,-3.175499,0.0596447,0.99543,5123.0,8.541495,51.1,1.605,6015.0,8.702012,8.714168,-0.012155533,0.01503849
3576,81120.0,81,4.4,4491.0,22.6,6027.0,6424,7162.0,53216.0,1.5,93.0,85.0,73.0,0.0,,1998,,,0,0,0,0,0,0,1,8.7677965,8.704004,8.702012,8.678121,8.409831,70.72526,19.36,75.75969,75.0,10.0,0.065784454,0.010529518,0.025883675,0.026745796,-0.9299998,-9.048899,0.035354614,0.59339905,5123.0,8.541495,51.1,1.63,6325.472,8.75234,8.702012,0.050328255,-0.012155533
3577,81140.0,81,15.5,1052.0,,,4548,,28349.0,5.1,80.9,42.9,51.7,,,1992,113.1,5816.0,1,0,0,0,0,0,0,8.422442,,,,6.9584484,48.420006,240.25,,,,,,,,,,,,,,,1.403,5202.808,8.556953,,,
3578,81140.0,81,20.4,1119.0,,,4382,,30201.0,12.1,69.3,50.6,41.2,,,1993,102.7,6309.0,0,1,0,0,0,0,0,8.385261,,8.422442,,7.0201907,49.283077,416.15997,,42.9,7.699997,-0.037181854,,,,4.8999996,175.90997,0.061742306,0.86307144,4548.0,8.422442,42.9,1.445,4867.204,8.490275,8.556953,-0.06667805,
3579,81140.0,81,18.4,1147.0,,,4602,,34344.0,1.0,96.5,47.1,49.2,,,1994,93.1,8313.0,0,0,1,0,0,0,0,8.434246,,8.385261,,7.044905,49.630688,338.56,,50.6,-3.5,0.04898548,-0.037181854,,,-2.0,-77.599976,0.02471447,0.34761047,4548.0,8.422442,42.9,1.482,4983.9473,8.513977,8.490275,0.023701668,-0.06667805
3580,81140.0,81,19.16,1199.0,24.1,4679.0,5341,5371.0,42377.0,-5.7,123.5,55.2,72.3,,0.0,1995,,,0,0,0,1,0,0,0,8.583168,8.45084,8.434246,,7.089243,50.257366,367.1056,71.416695,47.1,8.100002,0.14892197,0.04898548,,,0.7600002,28.545593,0.04433775,0.62667847,4548.0,8.422442,42.9,1.524,5624.872,8.6349535,8.513977,0.12097645,0.023701668
3581,81140.0,81,17.61,1195.0,23.0,4933.0,6123,6085.0,43460.0,10.21,65.8,46.0,72.0,,0.0,1996,,,0,0,0,0,1,0,0,8.719808,8.503702,8.583168,8.45084,7.0859013,50.209995,310.11212,72.31295,55.2,-9.200001,0.1366396,0.14892197,0.052862167,,-1.5499992,-56.99347,-0.0033416748,-0.04737091,4548.0,8.422442,42.9,1.569,6263.4893,8.742493,8.6349535,0.10753918,0.12097645
3582,81140.0,81,18.31,1188.0,21.7,5187.0,6528,6369.0,44358.0,5.4,78.2,60.0,56.0,0.0,,1997,,,0,0,0,0,0,1,0,8.783855,8.553911,8.719808,8.503702,7.0800266,50.126778,335.25607,73.169395,46.0,14.0,0.06404781,0.1366396,0.050209045,0.052862167,0.69999886,25.143951,-0.005874634,-0.08321762,4548.0,8.422442,42.9,1.605,6528.0,8.783855,8.742493,0.041362762,0.10753918
3583,81140.0,81,18.53,1218.0,21.9,5435.0,6054,6593.0,44237.0,6.5,78.3,70.0,57.0,0.0,,1998,,,0,0,0,0,0,0,1,8.708474,8.600615,8.783855,8.553911,7.104965,50.48053,343.36093,73.97057,60.0,10.0,-0.07538128,0.06404781,0.04670334,0.050209045,0.22000122,8.104858,0.024938583,0.35375214,4548.0,8.422442,42.9,1.63,5961.1475,8.693018,8.783855,-0.09083748,0.041362762
3584,81150.0,81,41.7,4303.0,,,4487,,34826.0,6.6,76.8,30.8,18.2,,,1992,93.4,8680.0,1,0,0,0,0,0,0,8.408939,,,,8.367067,70.00781,1738.89,,,,,,,,,,,,,,,1.403,5133.026,8.54345,,,
3585,81150.0,81,45.2,4254.0,,,4759,,32155.0,3.1,88.5,34.2,20.1,,,1993,108.7,7390.0,0,1,0,0,0,0,0,8.4677925,,8.408939,,8.355615,69.8163,2043.04,,30.8,3.4000015,0.05885315,,,,3.5,304.15002,-0.011452675,-0.19151306,4487.0,8.408939,30.8,1.445,5285.9478,8.572807,8.54345,0.029356956,
3586,81150.0,81,46.2,3981.0,,,5492,,37379.0,19.0,43.9,54.1,19.8,,,1994,102.3,12787.0,0,0,1,0,0,0,0,8.611048,,8.4677925,,8.2892885,68.7123,2134.4402,,34.2,19.899998,0.14325523,0.05885315,,,1.0,91.40015,-0.06632614,-1.1039963,4487.0,8.408939,30.8,1.482,5947.814,8.690779,8.572807,0.11797142,0.029356956
3587,81150.0,81,43.01,3306.0,24.6,5582.0,6702,7371.0,49016.0,12.99,65.8,55.8,28.1,,0.0,1995,,,0,0,0,1,0,0,0,8.810162,8.627302,8.611048,,8.103495,65.666626,1849.86,74.43034,54.1,1.7000008,0.19911385,0.14325523,,,-3.1900024,-284.5802,-0.18579388,-3.0456772,4487.0,8.408939,30.8,1.524,7058.2085,8.861946,8.690779,0.17116737,0.11797142
3588,81150.0,81,50.17,3238.0,21.8,5735.0,7472,7635.0,43558.0,5.47,79.2,52.8,16.7,,0.0,1996,,,0,0,0,0,1,0,0,8.918918,8.654343,8.810162,8.627302,8.082711,65.33022,2517.0288,74.897644,55.8,-3.0,0.108756065,0.19911385,0.027040482,,7.16,667.1688,-0.020783424,-0.3364029,4487.0,8.408939,30.8,1.569,7643.442,8.941604,8.861946,0.079657555,0.17116737
3589,81150.0,81,53.62,3222.0,21.5,5890.0,8029,8159.0,43538.0,4.5,84.3,45.0,38.0,37.0,,1997,,,0,0,0,0,0,1,0,8.990815,8.681011,8.918918,8.654343,8.077758,65.25017,2875.1042,75.359955,52.8,-7.799999,0.07189751,0.108756065,0.026668549,0.027040482,3.4500008,358.07544,-0.0049533844,-0.08005524,4487.0,8.408939,30.8,1.605,8029.0,8.990815,8.941604,0.049211502,0.079657555
3590,81150.0,81,52.38,3335.0,23.2,6044.0,7598,8383.0,49347.0,5.9,77.4,60.0,43.0,98.0,,1998,,,0,0,0,0,0,0,1,8.93564,8.706821,8.990815,8.681011,8.112228,65.80825,2743.6646,75.80874,45.0,15.0,-0.055174828,0.07189751,0.025810242,0.026668549,-1.2399979,-131.4397,0.03447056,0.5580826,4487.0,8.408939,30.8,1.63,7481.4663,8.920184,8.990815,-0.07063103,0.049211502
3591,82010.0,82,61.5,182049.0,,,4981,,34303.0,14.4,63.9,16.4,8.6,,,1992,105.8,6851.0,1,0,0,0,0,0,0,8.513386,,,,12.112031,146.7013,3782.25,,,,,,,,,,,,,,,1.403,5698.1504,8.647897,,,
3592,82010.0,82,67.9,183151.0,,,5293,,36244.0,12.8,71.6,27.3,13.0,,,1993,105.1,7320.0,0,1,0,0,0,0,0,8.574141,,8.513386,,12.118066,146.84752,4610.41,,16.4,10.9,0.060754776,,,,6.4000015,828.16016,0.006034851,0.14622498,4981.0,8.513386,16.4,1.445,5879.0757,8.679154,8.647897,0.03125763,
3593,82010.0,82,63.4,182916.0,,,5944,,55012.0,25.0,37.8,33.0,15.6,,,1994,73.6,14712.0,0,0,1,0,0,0,0,8.690138,,8.574141,,12.116782,146.8164,4019.5603,,27.3,5.700001,0.115997314,0.060754776,,,-4.5,-590.84985,-0.0012836456,-0.03111267,4981.0,8.513386,16.4,1.482,6437.328,8.769869,8.679154,0.090714455,0.03125763
3594,82010.0,82,62.37,170855.0,26.1,5584.0,6751,6831.0,43491.0,13.77,60.4,47.4,21.8,,0.0,1995,,,0,0,0,1,0,0,0,8.817446,8.627661,8.690138,,12.048571,145.16806,3890.0168,74.43653,33.0,14.400002,0.12730789,0.115997314,,,-1.0300026,-129.54346,-0.068211555,-1.648346,4981.0,8.513386,16.4,1.524,7109.813,8.869231,8.769869,0.09936237,0.090714455
3595,82010.0,82,64.4,173749.0,26.1,5737.0,7352,7364.0,44204.0,24.84,37.8,48.5,31.5,,0.0,1996,,,0,0,0,0,1,0,0,8.902728,8.654692,8.817446,8.627661,12.065367,145.57307,4147.3604,74.90369,47.4,1.0999985,0.085282326,0.12730789,0.027030945,,2.0300026,257.3435,0.016796112,0.40501404,4981.0,8.513386,16.4,1.569,7520.6885,8.925413,8.869231,0.056181908,0.09936237
3596,82010.0,82,71.43,175798.0,21.7,5892.0,6984,7407.0,38745.0,26.4,29.7,49.0,29.0,0.0,2630.0,1997,,,0,0,0,0,0,1,0,8.8513775,8.681351,8.902728,8.654692,12.077091,145.85612,5102.245,75.36585,48.5,0.5,-0.051350594,0.085282326,0.026659012,0.027030945,7.029999,954.88477,0.011724472,0.28305054,4981.0,8.513386,16.4,1.605,6984.0,8.8513775,8.925413,-0.074035645,0.056181908
3597,82010.0,82,69.99,174730.0,21.5,6046.0,7339,7913.0,38576.0,5.4,67.6,65.0,34.0,0.0,5106.0,1998,,,0,0,0,0,0,0,1,8.900958,8.707152,8.8513775,8.681351,12.070997,145.70897,4898.5996,75.8145,49.0,16.0,0.049580574,-0.051350594,0.025801659,0.026659012,-1.4400024,-203.64551,-0.006093979,-0.14715576,4981.0,8.513386,16.4,1.63,7226.4385,8.885502,8.8513775,0.034124374,-0.074035645
3598,82020.0,82,8.5,2813.0,,,4308,,34682.0,5.6,79.4,38.0,33.2,,,1992,91.0,7908.0,1,0,0,0,0,0,0,8.368229,,,,7.9420066,63.07547,72.25,,,,,,,,,,,,,,,1.403,4928.254,8.50274,,,
