,distid,schid,lunch,enroll,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenroll,lstaff,bsbar,lunchbar,lenrollbar,lstaffbar
1580,82010.0,2669,87.0,538,85.7,2822,24620.0,8746,57.1,66.1,0.35523963,10.111315,6.2878585,4.450853,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1581,82010.0,2691,91.1,554,88.4,3324,30616.0,9988,92.3,78.0,0.32623464,10.329278,6.317165,4.481872,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1582,82010.0,2701,55.6,629,87.4,3050,27901.0,9312,9.9,34.1,0.33375147,10.236418,6.4441314,4.470495,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1583,82010.0,2703,81.5,592,108.4,2793,19766.0,7085,30.1,50.7,0.3584438,9.891719,6.383507,4.685828,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1584,82010.0,2794,75.5,581,83.1,3208,32419.0,10714,28.6,40.0,0.3304852,10.3865,6.364751,4.420045,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1585,82010.0,2882,24.6,788,76.1,3185,29415.0,8985,89.6,97.9,0.3054564,10.28926,6.669498,4.3320484,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1586,82010.0,2921,76.4,371,143.7,4003,22865.0,7889,92.2,80.4,0.34502515,10.037363,5.916202,4.9677277,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1587,82010.0,2951,81.3,886,80.5,3065,28259.0,9180,25.7,56.9,0.32485226,10.249167,6.786717,4.388257,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1588,82010.0,2955,54.0,581,78.8,2690,26468.0,8886,66.3,91.0,0.33572617,10.183692,6.364751,4.366913,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1589,82010.0,2969,66.4,453,104.0,2765,21416.0,7519,32.7,38.9,0.35109264,9.971893,6.115892,4.644391,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1590,82010.0,3059,68.4,655,80.0,2901,26536.0,9198,39.8,70.3,0.34662345,10.186257,6.4846354,4.3820267,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1591,82010.0,3123,85.2,918,84.4,2612,23283.0,8231,30.1,31.9,0.35351974,10.055479,6.8221974,4.4355674,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1592,82010.0,3130,62.8,1026,77.5,3148,29560.0,9813,76.2,85.7,0.33196887,10.294177,6.933423,4.350278,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1593,82010.0,3239,82.6,966,95.2,3180,23083.0,8672,65.3,65.0,0.37568775,10.046852,6.8731637,4.5559797,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1594,82010.0,3291,87.2,400,110.3,3600,25220.0,8820,32.6,46.5,0.34972245,10.135392,5.9914646,4.703204,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1595,82010.0,3345,71.9,627,93.8,2996,23296.0,7758,38.7,45.2,0.33301854,10.056037,6.4409466,4.541165,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1596,82010.0,3390,83.7,535,99.1,2782,20577.0,7871,40.0,85.7,0.38251445,9.93193,6.2822666,4.5961294,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1597,82010.0,3398,85.6,506,98.2,3491,27749.0,9286,62.8,78.2,0.33464268,10.230955,6.2265368,4.587006,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1598,82010.0,3420,53.6,553,89.0,3180,28894.0,9995,23.5,43.2,0.34591958,10.271389,6.315358,4.4886365,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1599,82010.0,3427,64.4,487,91.8,3612,30468.0,10525,56.1,77.2,0.3454444,10.324432,6.188264,4.5196123,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1600,82010.0,3465,83.9,537,116.4,3668,23949.0,9393,34.0,35.4,0.39220846,10.083682,6.285998,4.7570324,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1601,82010.0,3466,72.7,720,81.9,2934,28739.0,9395,85.1,93.2,0.3269077,10.26601,6.5792513,4.405499,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1602,82010.0,3558,55.5,953,86.7,3318,28922.0,10040,59.5,65.3,0.34714058,10.272358,6.859615,4.462454,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1603,82010.0,3717,63.1,885,63.5,2656,30340.0,9268,79.3,78.4,0.30547133,10.320222,6.785588,4.15104,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1604,82010.0,3720,27.0,400,81.0,3215,27392.0,10432,80.6,86.1,0.38084114,10.218006,5.9914646,4.394449,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1605,82010.0,3725,81.5,488,100.8,3599,25290.0,9080,14.7,53.3,0.3590352,10.1381645,6.1903152,4.613138,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1606,82010.0,4062,63.3,830,75.9,2765,27039.0,8936,59.7,81.8,0.33048558,10.205035,6.7214255,4.3294168,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1607,82010.0,4064,70.6,586,94.2,3589,29130.0,10243,69.2,84.6,0.35163063,10.279524,6.3733196,4.54542,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1608,82010.0,4156,90.2,452,130.1,3354,22651.0,7602,83.9,91.1,0.33561432,10.027959,6.1136823,4.8683033,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1609,82010.0,4222,73.1,666,99.2,3627,25877.0,8181,55.8,60.0,0.31614947,10.16111,6.50129,4.597138,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1610,82010.0,4279,39.2,443,66.4,2748,30530.0,9726,26.1,42.0,0.3185719,10.326465,6.0935698,4.1956973,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1611,82010.0,4292,48.6,529,88.8,2920,26172.0,8982,28.3,50.0,0.3431912,10.172445,6.2709885,4.486387,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1612,82010.0,4319,69.9,748,82.1,3207,31582.0,10567,42.7,71.3,0.33458933,10.360343,6.617403,4.407938,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1613,82010.0,4406,64.1,690,89.1,2931,24934.0,8742,21.4,46.6,0.3506056,10.123987,6.5366917,4.4897594,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1614,82010.0,4411,68.0,298,79.5,3337,30262.0,10636,69.0,81.0,0.35146388,10.317648,5.6970935,4.375757,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1615,82010.0,4413,75.9,778,118.3,3701,22755.0,9033,52.2,90.0,0.3969677,10.03254,6.6567264,4.773224,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1616,82010.0,4420,86.7,410,107.3,3240,22442.0,9417,52.7,65.5,0.419615,10.018689,6.016157,4.6756287,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1617,82010.0,4500,89.8,1129,89.1,3090,25092.0,9252,27.4,54.8,0.3687231,10.130304,7.0290875,4.4897594,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1618,82010.0,4527,68.2,989,64.3,2868,31648.0,10881,40.3,73.9,0.34381318,10.362431,6.896694,4.16356,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1619,82010.0,4567,63.2,1091,86.3,3029,27351.0,9299,22.8,43.9,0.33998758,10.216508,6.99485,4.4578295,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1620,82010.0,4569,64.7,1115,92.0,3368,27926.0,9536,58.0,69.6,0.3414739,10.237313,7.0166097,4.5217886,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1621,82010.0,4601,79.8,529,98.7,2972,23389.0,7401,79.5,97.4,0.3164308,10.060021,6.2709885,4.592085,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1622,82010.0,4617,59.4,243,141.2,4147,23414.0,8199,23.1,40.4,0.3501751,10.0610895,5.4930615,4.950177,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1623,82010.0,4805,64.8,731,68.3,2505,26937.0,9105,28.0,49.6,0.3380109,10.201256,6.5944133,4.22391,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1624,82010.0,4807,74.5,742,58.8,2645,32941.0,10379,56.2,81.9,0.31507847,10.402473,6.6093493,4.074142,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1625,82010.0,4812,71.9,691,76.6,2920,29063.0,9134,68.0,78.4,0.31428277,10.277221,6.53814,4.338597,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1626,82010.0,5553,57.9,980,73.1,2571,26131.0,8948,67.0,86.1,0.34242854,10.170877,6.8875527,4.291828,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1627,82010.0,5675,63.2,410,85.4,3410,29765.0,11276,52.2,87.0,0.3788342,10.301088,6.016157,4.447346,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1628,82010.0,5869,49.4,194,94.3,3328,26146.0,8076,50.0,50.0,0.3088809,10.171452,5.267858,4.546481,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1629,82010.0,6074,61.5,441,107.5,3692,24993.0,9749,54.9,86.0,0.39006922,10.126351,6.089045,4.6774907,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1630,82010.0,6099,65.9,535,79.6,3334,32601.0,10868,74.7,81.3,0.333364,10.392098,6.2822666,4.377014,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1631,82010.0,6103,89.5,893,108.6,3469,25078.0,8685,27.8,38.9,0.3463195,10.129746,6.7945867,4.687671,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1632,82010.0,6105,96.7,715,75.7,4331,27394.0,9104,100.0,86.6,0.33233556,10.21808,6.5722823,4.326778,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1633,82010.0,6631,78.5,1177,75.1,2829,26160.0,9984,37.6,39.5,0.38165137,10.171987,7.070724,4.3188205,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1634,82010.0,6693,67.8,967,73.8,3463,33565.0,11581,7.9,24.7,0.34503204,10.421239,6.8741984,4.3013587,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1635,82010.0,7207,69.7,799,72.0,3031,29609.0,10117,67.0,64.1,0.34168664,10.295834,6.683361,4.276666,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1636,82010.0,7326,32.8,496,108.9,4303,26621.0,8551,53.0,68.2,0.3212126,10.189456,6.206576,4.69043,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1637,82010.0,7498,67.3,779,61.2,2190,26760.0,9122,61.8,69.6,0.3408819,10.194663,6.658011,4.114147,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1638,82010.0,7581,71.4,531,100.4,3849,25337.0,8435,62.3,70.5,0.33291236,10.140021,6.274762,4.6091623,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1639,82010.0,7632,44.1,532,80.8,4072,31202.0,12138,81.7,90.0,0.38901353,10.348237,6.2766433,4.391977,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1640,82010.0,7633,46.7,519,50.1,3018,39415.0,12974,17.9,41.0,0.32916403,10.581902,6.251904,3.914021,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1641,82010.0,7634,50.2,576,83.5,3472,27311.0,9189,63.8,72.3,0.33645785,10.215045,6.3561077,4.4248466,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1642,82010.0,7635,51.8,343,37.9,1956,40308.0,11917,80.0,80.0,0.29564852,10.604305,5.8377304,3.634951,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1643,82010.0,7656,73.5,407,47.7,3286,42800.0,14306,84.2,92.1,0.33425233,10.664293,6.0088134,3.8649313,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1644,82010.0,7657,52.0,188,53.2,3317,46066.0,14186,83.3,100.0,0.30794945,10.73783,5.236442,3.9740584,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1645,82010.0,7795,64.2,309,51.8,3808,48707.0,14662,61.8,74.5,0.3010245,10.793578,5.733341,3.94739,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1646,82010.0,7853,0.0,300,68.0,3308,32595.0,9353,50.9,67.9,0.28694585,10.391914,5.7037826,4.2195077,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1647,82020.0,121,11.6,535,64.9,3484,41614.0,15332,59.1,75.0,0.3684337,10.636192,6.2822666,4.1728477,0.3709120253721873,7.733333508173625,6.166815280914307,4.291018486022949
1648,82020.0,279,7.9,442,64.7,3437,39515.0,14800,50.8,67.7,0.3745413,10.584435,6.09131,4.169761,0.3709120253721873,7.733333508173625,6.166815280914307,4.291018486022949
1649,82020.0,2229,3.7,458,92.8,3724,31304.0,11575,54.2,80.6,0.36976105,10.351501,6.126869,4.5304465,0.3709120253721873,7.733333508173625,6.166815280914307,4.291018486022949
1650,82030.0,639,7.6,332,61.7,3642,53827.0,14704,91.7,91.7,0.27317145,10.893531,5.805135,4.122284,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1651,82030.0,954,8.7,348,57.5,3949,54130.0,20581,68.9,86.7,0.3802143,10.899144,5.8522024,4.051785,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1652,82030.0,977,15.8,242,62.0,4415,56414.0,18885,45.7,77.1,0.33475733,10.940473,5.488938,4.1271343,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1653,82030.0,1635,35.8,362,63.5,3988,48022.0,16265,89.4,80.9,0.33869892,10.779414,5.891644,4.15104,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1654,82030.0,1637,6.2,378,58.2,3917,53587.0,20095,75.8,77.4,0.37499768,10.889062,5.934894,4.063885,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1655,82030.0,1974,4.0,322,55.9,3864,56982.0,18765,84.4,71.1,0.32931453,10.950491,5.7745514,4.0235643,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1656,82030.0,2356,65.6,625,62.4,3934,48920.0,16238,65.4,58.0,0.33192968,10.797941,6.437752,4.1335654,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1657,82030.0,2460,76.0,421,67.7,4739,53730.0,18351,35.7,47.1,0.34154105,10.8917265,6.042633,4.215086,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1658,82030.0,2813,60.4,400,52.5,3299,46707.0,16024,55.8,57.7,0.34307492,10.751649,5.9914646,3.9608133,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1659,82030.0,3206,16.3,333,51.1,3761,55626.0,17661,63.0,70.4,0.3174954,10.926406,5.8081427,3.9337845,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1660,82030.0,4514,14.1,326,87.4,4758,51784.0,17586,53.5,74.4,0.33960298,10.854836,5.786897,4.470495,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1661,82030.0,4536,56.1,536,56.9,3547,48492.0,19410,37.3,44.1,0.40027222,10.789154,6.2841344,4.0412955,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1662,82030.0,4541,7.7,282,62.1,3794,47915.0,17797,63.2,73.7,0.37142858,10.777184,5.641907,4.128746,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1663,82030.0,4604,0.0,288,171.9,4950,25828.0,6385,59.1,52.3,0.24721232,10.159214,5.6629605,5.146913,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1664,82030.0,4837,59.2,567,172.8,4630,28532.0,4747,57.1,58.6,0.1663746,10.258781,6.340359,5.152135,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1665,82030.0,5396,16.1,308,55.2,3890,55443.0,18320,67.3,75.0,0.33042946,10.923111,5.7300997,4.010963,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1666,82030.0,7818,71.5,318,66.0,4208,48617.0,14699,68.9,55.6,0.3023428,10.791729,5.7620516,4.189655,0.32487401366233826,30.65294105866376,5.896221553578096,4.230773210525513
1667,82040.0,249,32.6,276,58.9,3628,50873.0,23433,47.8,82.6,0.4606176,10.837088,5.620401,4.075841,0.4503737688064575,28.233333587646484,5.76007604598999,3.9592274030049643
1668,82040.0,2943,19.2,381,49.0,3323,52593.0,20419,86.0,80.7,0.38824558,10.870338,5.9427996,3.8918202,0.4503737688064575,28.233333587646484,5.76007604598999,3.9592274030049643
1669,82040.0,5357,32.9,304,49.9,3532,50042.0,25134,57.6,55.9,0.5022581,10.820618,5.7170277,3.910021,0.4503737688064575,28.233333587646484,5.76007604598999,3.9592274030049643
1670,82045.0,1832,24.3,254,74.5,3290,33946.0,13945,54.8,64.5,0.4107995,10.432527,5.5373344,4.310799,0.3753944933414459,42.3999989827474,5.476713339487712,4.482840220133464
1671,82045.0,2933,55.1,226,123.5,4562,28600.0,9682,24.6,54.1,0.33853146,10.261162,5.420535,4.8162413,0.3753944933414459,42.3999989827474,5.476713339487712,4.482840220133464
1672,82045.0,3236,47.8,238,75.3,3608,37179.0,14011,40.0,66.7,0.3768525,10.5234995,5.4722705,4.3214803,0.3753944933414459,42.3999989827474,5.476713339487712,4.482840220133464
1673,82050.0,944,18.3,488,67.6,3457,45126.0,13854,70.8,67.7,0.30700704,10.717214,6.1903152,4.213608,0.3314719557762146,14.579999923706055,6.269445514678955,4.122698450088501
1674,82050.0,1205,11.1,484,62.6,3388,46736.0,15648,72.1,65.6,0.33481684,10.75227,6.182085,4.1367655,0.3314719557762146,14.579999923706055,6.269445514678955,4.122698450088501
1675,82050.0,1642,16.5,602,50.5,3125,48486.0,16235,63.0,72.8,0.33483893,10.78903,6.4002576,3.9219732,0.3314719557762146,14.579999923706055,6.269445514678955,4.122698450088501
1676,82050.0,2136,13.9,509,82.7,3701,39467.0,13395,64.7,57.4,0.33939746,10.5832205,6.232448,4.41522,0.3314719557762146,14.579999923706055,6.269445514678955,4.122698450088501
1677,82050.0,2508,13.1,568,50.7,3127,47618.0,16252,60.0,68.6,0.3412995,10.770967,6.3421216,3.925926,0.3314719557762146,14.579999923706055,6.269445514678955,4.122698450088501
1678,82055.0,1226,1.7,543,81.2,4425,45587.0,12881,90.5,90.5,0.28255862,10.727378,6.297109,4.3969154,0.27219100130928886,3.555555568801032,5.99469158384535,4.379389021131727
1679,82055.0,1386,11.4,484,74.4,4601,46209.0,13901,82.5,81.3,0.30082884,10.74093,6.182085,4.309456,0.27219100130928886,3.555555568801032,5.99469158384535,4.379389021131727
1680,82055.0,2026,0.6,394,72.8,4031,43329.0,11575,85.7,94.6,0.2671421,10.676578,5.976351,4.287716,0.27219100130928886,3.555555568801032,5.99469158384535,4.379389021131727
1681,82055.0,2172,1.6,353,83.3,4381,41307.0,10740,83.7,69.8,0.26000437,10.628787,5.866468,4.4224486,0.27219100130928886,3.555555568801032,5.99469158384535,4.379389021131727
1682,82055.0,2430,5.5,343,91.5,4606,41008.0,10602,77.8,80.0,0.2585349,10.621523,5.8377304,4.516339,0.27219100130928886,3.555555568801032,5.99469158384535,4.379389021131727
1683,82055.0,2597,0.8,540,66.7,4360,53016.0,14372,81.5,85.9,0.27108797,10.878349,6.291569,4.200205,0.27219100130928886,3.555555568801032,5.99469158384535,4.379389021131727
1684,82055.0,3007,0.7,383,82.5,4392,43086.0,11829,90.6,96.2,0.27454394,10.670954,5.948035,4.4127984,0.27219100130928886,3.555555568801032,5.99469158384535,4.379389021131727
1685,82055.0,3237,1.6,294,83.3,4490,42445.0,11545,90.2,86.3,0.27199906,10.655965,5.68358,4.4224486,0.27219100130928886,3.555555568801032,5.99469158384535,4.379389021131727
1686,82055.0,5019,8.1,354,85.3,4344,44396.0,11677,78.8,78.5,0.2630192,10.700905,5.869297,4.4461746,0.27219100130928886,3.555555568801032,5.99469158384535,4.379389021131727
1687,82060.0,916,84.1,498,70.3,3834,39580.0,13039,33.9,48.2,0.32943407,10.58608,6.2106,4.252772,0.3338303565979004,87.6999994913737,6.17508602142334,4.318626085917155
1688,82060.0,1689,95.5,314,70.1,3463,39070.0,13240,37.5,25.0,0.33887893,10.573111,5.749393,4.2499228,0.3338303565979004,87.6999994913737,6.17508602142334,4.318626085917155
1689,82060.0,7474,83.5,710,85.9,3797,34351.0,11445,40.8,46.5,0.33317807,10.4443865,6.565265,4.4531837,0.3338303565979004,87.6999994913737,6.17508602142334,4.318626085917155
1690,82070.0,1223,88.2,302,109.9,4812,38429.0,13877,14.1,42.3,0.3611075,10.556567,5.710427,4.6995707,0.35333149631818134,88.5999984741211,6.1280167897542315,4.473301728566487
1691,82070.0,2178,100.0,568,67.1,3906,44857.0,15430,17.6,56.8,0.34398198,10.711235,6.3421216,4.206184,0.35333149631818134,88.5999984741211,6.1280167897542315,4.473301728566487
1692,82070.0,3228,77.6,562,91.3,3440,28216.0,10014,22.4,58.2,0.354905,10.247644,6.331502,4.5141506,0.35333149631818134,88.5999984741211,6.1280167897542315,4.473301728566487
1693,82080.0,545,59.5,945,58.8,2801,37931.0,14568,50.4,78.6,0.3840658,10.543524,6.851185,4.074142,0.36527833342552185,29.75,6.4099462032318115,4.260744094848633
